,Discount,Shape,COLOR,CLARITY,CUT,POL,SYM,FLUO,Size
4835,-0.32,RO,I,VS1,EX,EX,EX,None,3.01-3.09
4836,-0.36,RO,J,VS1,EX,EX,EX,None,3.01-3.09
4837,-0.36,RO,K,VS1,EX,EX,EX,None,3.01-3.09
4838,-0.35,RO,L,VS1,EX,EX,EX,None,3.01-3.09
4839,-0.35,RO,M,VS1,EX,EX,EX,None,3.01-3.09
4840,-0.33,RO,D,VS2,EX,EX,EX,None,3.01-3.09
4841,-0.34,RO,E,VS2,EX,EX,EX,None,3.01-3.09
4842,-0.32,RO,F,VS2,EX,EX,EX,None,3.01-3.09
4843,-0.31000000000000005,RO,G,VS2,EX,EX,EX,None,3.01-3.09
4844,-0.31000000000000005,RO,H,VS2,EX,EX,EX,None,3.01-3.09
4845,-0.30000000000000004,RO,I,VS2,EX,EX,EX,None,3.01-3.09
4846,-0.35,RO,J,VS2,EX,EX,EX,None,3.01-3.09
4847,-0.35,RO,K,VS2,EX,EX,EX,None,3.01-3.09
4848,-0.35,RO,L,VS2,EX,EX,EX,None,3.01-3.09
4849,-0.34,RO,M,VS2,EX,EX,EX,None,3.01-3.09
4850,-0.33,RO,D,SI1,EX,EX,EX,None,3.01-3.09
4851,-0.34,RO,E,SI1,EX,EX,EX,None,3.01-3.09
4852,-0.33,RO,F,SI1,EX,EX,EX,None,3.01-3.09
4853,-0.33,RO,G,SI1,EX,EX,EX,None,3.01-3.09
4854,-0.33,RO,H,SI1,EX,EX,EX,None,3.01-3.09
4855,-0.32,RO,I,SI1,EX,EX,EX,None,3.01-3.09
4856,-0.35,RO,J,SI1,EX,EX,EX,None,3.01-3.09
4857,-0.35,RO,K,SI1,EX,EX,EX,None,3.01-3.09
4858,-0.34,RO,L,SI1,EX,EX,EX,None,3.01-3.09
4859,-0.35,RO,M,SI1,EX,EX,EX,None,3.01-3.09
4860,-0.31000000000000005,RO,D,SI2,EX,EX,EX,None,3.01-3.09
4861,-0.33,RO,E,SI2,EX,EX,EX,None,3.01-3.09
4862,-0.32,RO,F,SI2,EX,EX,EX,None,3.01-3.09
4863,-0.33,RO,G,SI2,EX,EX,EX,None,3.01-3.09
4864,-0.33,RO,H,SI2,EX,EX,EX,None,3.01-3.09
4865,-0.31000000000000005,RO,I,SI2,EX,EX,EX,None,3.01-3.09
4866,-0.3400000000000001,RO,J,SI2,EX,EX,EX,None,3.01-3.09
4867,-0.34,RO,K,SI2,EX,EX,EX,None,3.01-3.09
4868,-0.33,RO,L,SI2,EX,EX,EX,None,3.01-3.09
4869,-0.34,RO,M,SI2,EX,EX,EX,None,3.01-3.09
4870,-0.15,RO,D,I1,EX,EX,EX,None,3.01-3.09
4871,-0.15,RO,E,I1,EX,EX,EX,None,3.01-3.09
4872,-0.15,RO,F,I1,EX,EX,EX,None,3.01-3.09
4873,-0.12,RO,G,I1,EX,EX,EX,None,3.01-3.09
4874,-0.09,RO,H,I1,EX,EX,EX,None,3.01-3.09
4875,-0.09,RO,I,I1,EX,EX,EX,None,3.01-3.09
4876,-0.12,RO,J,I1,EX,EX,EX,None,3.01-3.09
4877,-0.12,RO,K,I1,EX,EX,EX,None,3.01-3.09
4878,-0.17,RO,L,I1,EX,EX,EX,None,3.01-3.09
4879,-0.25,RO,M,I1,EX,EX,EX,None,3.01-3.09
4880,-0.42,RO,D,IF,EX,DD,DD,None,3.01-3.09
4881,-0.45,RO,E,IF,EX,DD,DD,None,3.01-3.09
4882,-0.41,RO,F,IF,EX,DD,DD,None,3.01-3.09
4883,-0.42,RO,G,IF,EX,DD,DD,None,3.01-3.09
4884,-0.41,RO,H,IF,EX,DD,DD,None,3.01-3.09
4885,-0.4,RO,I,IF,EX,DD,DD,None,3.01-3.09
4886,-0.44,RO,J,IF,EX,DD,DD,None,3.01-3.09
4887,-0.43,RO,K,IF,EX,DD,DD,None,3.01-3.09
4888,-0.43,RO,L,IF,EX,DD,DD,None,3.01-3.09
4889,-0.43,RO,M,IF,EX,DD,DD,None,3.01-3.09
4890,-0.44,RO,D,VVS1,EX,DD,DD,None,3.01-3.09
4891,-0.42,RO,E,VVS1,EX,DD,DD,None,3.01-3.09
4892,-0.41,RO,F,VVS1,EX,DD,DD,None,3.01-3.09
4893,-0.3899999999999999,RO,G,VVS1,EX,DD,DD,None,3.01-3.09
4894,-0.3899999999999999,RO,H,VVS1,EX,DD,DD,None,3.01-3.09
4895,-0.3899999999999999,RO,I,VVS1,EX,DD,DD,None,3.01-3.09
4896,-0.43,RO,J,VVS1,EX,DD,DD,None,3.01-3.09
4897,-0.41999999999999993,RO,K,VVS1,EX,DD,DD,None,3.01-3.09
4898,-0.41999999999999993,RO,L,VVS1,EX,DD,DD,None,3.01-3.09
4899,-0.41999999999999993,RO,M,VVS1,EX,DD,DD,None,3.01-3.09
4900,-0.41,RO,D,VVS2,EX,DD,DD,None,3.01-3.09
4901,-0.41,RO,E,VVS2,EX,DD,DD,None,3.01-3.09
4902,-0.39,RO,F,VVS2,EX,DD,DD,None,3.01-3.09
4903,-0.38,RO,G,VVS2,EX,DD,DD,None,3.01-3.09
4904,-0.37,RO,H,VVS2,EX,DD,DD,None,3.01-3.09
4905,-0.37,RO,I,VVS2,EX,DD,DD,None,3.01-3.09
4906,-0.41,RO,J,VVS2,EX,DD,DD,None,3.01-3.09
4907,-0.4,RO,K,VVS2,EX,DD,DD,None,3.01-3.09
4908,-0.4,RO,L,VVS2,EX,DD,DD,None,3.01-3.09
4909,-0.41,RO,M,VVS2,EX,DD,DD,None,3.01-3.09
4910,-0.3899999999999999,RO,D,VS1,EX,DD,DD,None,3.01-3.09
4911,-0.4,RO,E,VS1,EX,DD,DD,None,3.01-3.09
4912,-0.37,RO,F,VS1,EX,DD,DD,None,3.01-3.09
4913,-0.37,RO,G,VS1,EX,DD,DD,None,3.01-3.09
4914,-0.36,RO,H,VS1,EX,DD,DD,None,3.01-3.09
4915,-0.36,RO,I,VS1,EX,DD,DD,None,3.01-3.09
4916,-0.4,RO,J,VS1,EX,DD,DD,None,3.01-3.09
4917,-0.4,RO,K,VS1,EX,DD,DD,None,3.01-3.09
4918,-0.39,RO,L,VS1,EX,DD,DD,None,3.01-3.09
4919,-0.39,RO,M,VS1,EX,DD,DD,None,3.01-3.09
4920,-0.37,RO,D,VS2,EX,DD,DD,None,3.01-3.09
4921,-0.38,RO,E,VS2,EX,DD,DD,None,3.01-3.09
4922,-0.36,RO,F,VS2,EX,DD,DD,None,3.01-3.09
4923,-0.35,RO,G,VS2,EX,DD,DD,None,3.01-3.09
4924,-0.35,RO,H,VS2,EX,DD,DD,None,3.01-3.09
4925,-0.34,RO,I,VS2,EX,DD,DD,None,3.01-3.09
4926,-0.39,RO,J,VS2,EX,DD,DD,None,3.01-3.09
4927,-0.39,RO,K,VS2,EX,DD,DD,None,3.01-3.09
4928,-0.39,RO,L,VS2,EX,DD,DD,None,3.01-3.09
4929,-0.38,RO,M,VS2,EX,DD,DD,None,3.01-3.09
4930,-0.37,RO,D,SI1,EX,DD,DD,None,3.01-3.09
4931,-0.38,RO,E,SI1,EX,DD,DD,None,3.01-3.09
4932,-0.37,RO,F,SI1,EX,DD,DD,None,3.01-3.09
4933,-0.37,RO,G,SI1,EX,DD,DD,None,3.01-3.09
4934,-0.37,RO,H,SI1,EX,DD,DD,None,3.01-3.09
4935,-0.36,RO,I,SI1,EX,DD,DD,None,3.01-3.09
4936,-0.38,RO,J,SI1,EX,DD,DD,None,3.01-3.09
4937,-0.38,RO,K,SI1,EX,DD,DD,None,3.01-3.09
4938,-0.37,RO,L,SI1,EX,DD,DD,None,3.01-3.09
4939,-0.38,RO,M,SI1,EX,DD,DD,None,3.01-3.09
4940,-0.35,RO,D,SI2,EX,DD,DD,None,3.01-3.09
4941,-0.37,RO,E,SI2,EX,DD,DD,None,3.01-3.09
4942,-0.36,RO,F,SI2,EX,DD,DD,None,3.01-3.09
4943,-0.37,RO,G,SI2,EX,DD,DD,None,3.01-3.09
4944,-0.37,RO,H,SI2,EX,DD,DD,None,3.01-3.09
4945,-0.35,RO,I,SI2,EX,DD,DD,None,3.01-3.09
4946,-0.37000000000000005,RO,J,SI2,EX,DD,DD,None,3.01-3.09
4947,-0.37,RO,K,SI2,EX,DD,DD,None,3.01-3.09
4948,-0.36,RO,L,SI2,EX,DD,DD,None,3.01-3.09
4949,-0.37,RO,M,SI2,EX,DD,DD,None,3.01-3.09
4950,-0.19,RO,D,I1,EX,DD,DD,None,3.01-3.09
4951,-0.19,RO,E,I1,EX,DD,DD,None,3.01-3.09
4952,-0.19,RO,F,I1,EX,DD,DD,None,3.01-3.09
4953,-0.16,RO,G,I1,EX,DD,DD,None,3.01-3.09
4954,-0.13,RO,H,I1,EX,DD,DD,None,3.01-3.09
4955,-0.13,RO,I,I1,EX,DD,DD,None,3.01-3.09
4956,-0.15,RO,J,I1,EX,DD,DD,None,3.01-3.09
4957,-0.16,RO,K,I1,EX,DD,DD,None,3.01-3.09
4958,-0.2,RO,L,I1,EX,DD,DD,None,3.01-3.09
4959,-0.29,RO,M,I1,EX,DD,DD,None,3.01-3.09
4960,-0.5,RO,D,IF,VG,DD,DD,None,3.01-3.09
4961,-0.53,RO,E,IF,VG,DD,DD,None,3.01-3.09
4962,-0.49,RO,F,IF,VG,DD,DD,None,3.01-3.09
4963,-0.5,RO,G,IF,VG,DD,DD,None,3.01-3.09
4964,-0.49,RO,H,IF,VG,DD,DD,None,3.01-3.09
4965,-0.48,RO,I,IF,VG,DD,DD,None,3.01-3.09
4966,-0.52,RO,J,IF,VG,DD,DD,None,3.01-3.09
4967,-0.51,RO,K,IF,VG,DD,DD,None,3.01-3.09
4968,-0.51,RO,L,IF,VG,DD,DD,None,3.01-3.09
4969,-0.51,RO,M,IF,VG,DD,DD,None,3.01-3.09
4970,-0.52,RO,D,VVS1,VG,DD,DD,None,3.01-3.09
4971,-0.5,RO,E,VVS1,VG,DD,DD,None,3.01-3.09
4972,-0.49,RO,F,VVS1,VG,DD,DD,None,3.01-3.09
4973,-0.47,RO,G,VVS1,VG,DD,DD,None,3.01-3.09
4974,-0.47,RO,H,VVS1,VG,DD,DD,None,3.01-3.09
4975,-0.47,RO,I,VVS1,VG,DD,DD,None,3.01-3.09
4976,-0.51,RO,J,VVS1,VG,DD,DD,None,3.01-3.09
4977,-0.5,RO,K,VVS1,VG,DD,DD,None,3.01-3.09
4978,-0.5,RO,L,VVS1,VG,DD,DD,None,3.01-3.09
4979,-0.5,RO,M,VVS1,VG,DD,DD,None,3.01-3.09
4980,-0.49,RO,D,VVS2,VG,DD,DD,None,3.01-3.09
4981,-0.49,RO,E,VVS2,VG,DD,DD,None,3.01-3.09
4982,-0.47,RO,F,VVS2,VG,DD,DD,None,3.01-3.09
4983,-0.46,RO,G,VVS2,VG,DD,DD,None,3.01-3.09
4984,-0.45,RO,H,VVS2,VG,DD,DD,None,3.01-3.09
4985,-0.45,RO,I,VVS2,VG,DD,DD,None,3.01-3.09
4986,-0.49,RO,J,VVS2,VG,DD,DD,None,3.01-3.09
4987,-0.48,RO,K,VVS2,VG,DD,DD,None,3.01-3.09
4988,-0.48,RO,L,VVS2,VG,DD,DD,None,3.01-3.09
4989,-0.49,RO,M,VVS2,VG,DD,DD,None,3.01-3.09
4990,-0.46,RO,D,VS1,VG,DD,DD,None,3.01-3.09
4991,-0.47,RO,E,VS1,VG,DD,DD,None,3.01-3.09
4992,-0.44,RO,F,VS1,VG,DD,DD,None,3.01-3.09
4993,-0.45,RO,G,VS1,VG,DD,DD,None,3.01-3.09
4994,-0.44,RO,H,VS1,VG,DD,DD,None,3.01-3.09
4995,-0.44,RO,I,VS1,VG,DD,DD,None,3.01-3.09
4996,-0.48,RO,J,VS1,VG,DD,DD,None,3.01-3.09
4997,-0.48,RO,K,VS1,VG,DD,DD,None,3.01-3.09
4998,-0.47,RO,L,VS1,VG,DD,DD,None,3.01-3.09
4999,-0.47,RO,M,VS1,VG,DD,DD,None,3.01-3.09
5000,-0.44,RO,D,VS2,VG,DD,DD,None,3.01-3.09
5001,-0.45,RO,E,VS2,VG,DD,DD,None,3.01-3.09
5002,-0.43,RO,F,VS2,VG,DD,DD,None,3.01-3.09
5003,-0.43000000000000005,RO,G,VS2,VG,DD,DD,None,3.01-3.09
5004,-0.43000000000000005,RO,H,VS2,VG,DD,DD,None,3.01-3.09
5005,-0.4200000000000001,RO,I,VS2,VG,DD,DD,None,3.01-3.09
5006,-0.47,RO,J,VS2,VG,DD,DD,None,3.01-3.09
5007,-0.47,RO,K,VS2,VG,DD,DD,None,3.01-3.09
5008,-0.47,RO,L,VS2,VG,DD,DD,None,3.01-3.09
5009,-0.46,RO,M,VS2,VG,DD,DD,None,3.01-3.09
5010,-0.45,RO,D,SI1,VG,DD,DD,None,3.01-3.09
5011,-0.46,RO,E,SI1,VG,DD,DD,None,3.01-3.09
5012,-0.45,RO,F,SI1,VG,DD,DD,None,3.01-3.09
5013,-0.45,RO,G,SI1,VG,DD,DD,None,3.01-3.09
5014,-0.45,RO,H,SI1,VG,DD,DD,None,3.01-3.09
5015,-0.44,RO,I,SI1,VG,DD,DD,None,3.01-3.09
5016,-0.47,RO,J,SI1,VG,DD,DD,None,3.01-3.09
5017,-0.47,RO,K,SI1,VG,DD,DD,None,3.01-3.09
5018,-0.46,RO,L,SI1,VG,DD,DD,None,3.01-3.09
5019,-0.47,RO,M,SI1,VG,DD,DD,None,3.01-3.09
5020,-0.43000000000000005,RO,D,SI2,VG,DD,DD,None,3.01-3.09
5021,-0.45,RO,E,SI2,VG,DD,DD,None,3.01-3.09
5022,-0.44,RO,F,SI2,VG,DD,DD,None,3.01-3.09
5023,-0.45,RO,G,SI2,VG,DD,DD,None,3.01-3.09
5024,-0.45,RO,H,SI2,VG,DD,DD,None,3.01-3.09
5025,-0.43000000000000005,RO,I,SI2,VG,DD,DD,None,3.01-3.09
5026,-0.4600000000000001,RO,J,SI2,VG,DD,DD,None,3.01-3.09
5027,-0.46,RO,K,SI2,VG,DD,DD,None,3.01-3.09
5028,-0.45,RO,L,SI2,VG,DD,DD,None,3.01-3.09
5029,-0.46,RO,M,SI2,VG,DD,DD,None,3.01-3.09
5030,-0.27,RO,D,I1,VG,DD,DD,None,3.01-3.09
5031,-0.27,RO,E,I1,VG,DD,DD,None,3.01-3.09
5032,-0.27,RO,F,I1,VG,DD,DD,None,3.01-3.09
5033,-0.24,RO,G,I1,VG,DD,DD,None,3.01-3.09
5034,-0.21,RO,H,I1,VG,DD,DD,None,3.01-3.09
5035,-0.21,RO,I,I1,VG,DD,DD,None,3.01-3.09
5036,-0.26,RO,J,I1,VG,DD,DD,None,3.01-3.09
5037,-0.28,RO,K,I1,VG,DD,DD,None,3.01-3.09
5038,-0.32,RO,L,I1,VG,DD,DD,None,3.01-3.09
5039,-0.39,RO,M,I1,VG,DD,DD,None,3.01-3.09
5040,-0.63,RO,D,IF,GD,DD,DD,None,3.01-3.09
5041,-0.66,RO,E,IF,GD,DD,DD,None,3.01-3.09
5042,-0.62,RO,F,IF,GD,DD,DD,None,3.01-3.09
5043,-0.64,RO,G,IF,GD,DD,DD,None,3.01-3.09
5044,-0.63,RO,H,IF,GD,DD,DD,None,3.01-3.09
5045,-0.62,RO,I,IF,GD,DD,DD,None,3.01-3.09
5046,-0.66,RO,J,IF,GD,DD,DD,None,3.01-3.09
5047,-0.65,RO,K,IF,GD,DD,DD,None,3.01-3.09
5048,-0.65,RO,L,IF,GD,DD,DD,None,3.01-3.09
5049,-0.65,RO,M,IF,GD,DD,DD,None,3.01-3.09
5050,-0.65,RO,D,VVS1,GD,DD,DD,None,3.01-3.09
5051,-0.63,RO,E,VVS1,GD,DD,DD,None,3.01-3.09
5052,-0.62,RO,F,VVS1,GD,DD,DD,None,3.01-3.09
5053,-0.61,RO,G,VVS1,GD,DD,DD,None,3.01-3.09
5054,-0.61,RO,H,VVS1,GD,DD,DD,None,3.01-3.09
5055,-0.61,RO,I,VVS1,GD,DD,DD,None,3.01-3.09
5056,-0.65,RO,J,VVS1,GD,DD,DD,None,3.01-3.09
5057,-0.64,RO,K,VVS1,GD,DD,DD,None,3.01-3.09
5058,-0.64,RO,L,VVS1,GD,DD,DD,None,3.01-3.09
5059,-0.64,RO,M,VVS1,GD,DD,DD,None,3.01-3.09
5060,-0.62,RO,D,VVS2,GD,DD,DD,None,3.01-3.09
5061,-0.62,RO,E,VVS2,GD,DD,DD,None,3.01-3.09
5062,-0.6000000000000001,RO,F,VVS2,GD,DD,DD,None,3.01-3.09
5063,-0.6000000000000001,RO,G,VVS2,GD,DD,DD,None,3.01-3.09
5064,-0.5900000000000001,RO,H,VVS2,GD,DD,DD,None,3.01-3.09
5065,-0.59,RO,I,VVS2,GD,DD,DD,None,3.01-3.09
5066,-0.64,RO,J,VVS2,GD,DD,DD,None,3.01-3.09
5067,-0.6200000000000001,RO,K,VVS2,GD,DD,DD,None,3.01-3.09
5068,-0.62,RO,L,VVS2,GD,DD,DD,None,3.01-3.09
5069,-0.6300000000000001,RO,M,VVS2,GD,DD,DD,None,3.01-3.09
5070,-0.57,RO,D,VS1,GD,DD,DD,None,3.01-3.09
5071,-0.58,RO,E,VS1,GD,DD,DD,None,3.01-3.09
5072,-0.55,RO,F,VS1,GD,DD,DD,None,3.01-3.09
5073,-0.56,RO,G,VS1,GD,DD,DD,None,3.01-3.09
5074,-0.55,RO,H,VS1,GD,DD,DD,None,3.01-3.09
5075,-0.58,RO,I,VS1,GD,DD,DD,None,3.01-3.09
5076,-0.63,RO,J,VS1,GD,DD,DD,None,3.01-3.09
5077,-0.61,RO,K,VS1,GD,DD,DD,None,3.01-3.09
5078,-0.61,RO,L,VS1,GD,DD,DD,None,3.01-3.09
5079,-0.61,RO,M,VS1,GD,DD,DD,None,3.01-3.09
5080,-0.55,RO,D,VS2,GD,DD,DD,None,3.01-3.09
5081,-0.56,RO,E,VS2,GD,DD,DD,None,3.01-3.09
5082,-0.54,RO,F,VS2,GD,DD,DD,None,3.01-3.09
5083,-0.54,RO,G,VS2,GD,DD,DD,None,3.01-3.09
5084,-0.52,RO,H,VS2,GD,DD,DD,None,3.01-3.09
5085,-0.57,RO,I,VS2,GD,DD,DD,None,3.01-3.09
5086,-0.62,RO,J,VS2,GD,DD,DD,None,3.01-3.09
5087,-0.6,RO,K,VS2,GD,DD,DD,None,3.01-3.09
5088,-0.6,RO,L,VS2,GD,DD,DD,None,3.01-3.09
5089,-0.6,RO,M,VS2,GD,DD,DD,None,3.01-3.09
5090,-0.53,RO,D,SI1,GD,DD,DD,None,3.01-3.09
5091,-0.54,RO,E,SI1,GD,DD,DD,None,3.01-3.09
5092,-0.53,RO,F,SI1,GD,DD,DD,None,3.01-3.09
5093,-0.53,RO,G,SI1,GD,DD,DD,None,3.01-3.09
5094,-0.53,RO,H,SI1,GD,DD,DD,None,3.01-3.09
5095,-0.55,RO,I,SI1,GD,DD,DD,None,3.01-3.09
5096,-0.59,RO,J,SI1,GD,DD,DD,None,3.01-3.09
5097,-0.57,RO,K,SI1,GD,DD,DD,None,3.01-3.09
5098,-0.6,RO,L,SI1,GD,DD,DD,None,3.01-3.09
5099,-0.59,RO,M,SI1,GD,DD,DD,None,3.01-3.09
5100,-0.51,RO,D,SI2,GD,DD,DD,None,3.01-3.09
5101,-0.53,RO,E,SI2,GD,DD,DD,None,3.01-3.09
5102,-0.52,RO,F,SI2,GD,DD,DD,None,3.01-3.09
5103,-0.53,RO,G,SI2,GD,DD,DD,None,3.01-3.09
5104,-0.53,RO,H,SI2,GD,DD,DD,None,3.01-3.09
5105,-0.51,RO,I,SI2,GD,DD,DD,None,3.01-3.09
5106,-0.56,RO,J,SI2,GD,DD,DD,None,3.01-3.09
5107,-0.58,RO,K,SI2,GD,DD,DD,None,3.01-3.09
5108,-0.56,RO,L,SI2,GD,DD,DD,None,3.01-3.09
5109,-0.55,RO,M,SI2,GD,DD,DD,None,3.01-3.09
5110,-0.35,RO,D,I1,GD,DD,DD,None,3.01-3.09
5111,-0.35,RO,E,I1,GD,DD,DD,None,3.01-3.09
5112,-0.35,RO,F,I1,GD,DD,DD,None,3.01-3.09
5113,-0.33,RO,G,I1,GD,DD,DD,None,3.01-3.09
5114,-0.33,RO,H,I1,GD,DD,DD,None,3.01-3.09
5115,-0.35,RO,I,I1,GD,DD,DD,None,3.01-3.09
5116,-0.39,RO,J,I1,GD,DD,DD,None,3.01-3.09
5117,-0.44,RO,K,I1,GD,DD,DD,None,3.01-3.09
5118,-0.45,RO,L,I1,GD,DD,DD,None,3.01-3.09
5119,-0.49,RO,M,I1,GD,DD,DD,None,3.01-3.09
5120,-0.43,RO,D,IF,EX,EX,EX,Faint,3.01-3.09
5121,-0.46,RO,E,IF,EX,EX,EX,Faint,3.01-3.09
5122,-0.42,RO,F,IF,EX,EX,EX,Faint,3.01-3.09
5123,-0.43,RO,G,IF,EX,EX,EX,Faint,3.01-3.09
5124,-0.42,RO,H,IF,EX,EX,EX,Faint,3.01-3.09
5125,-0.41,RO,I,IF,EX,EX,EX,Faint,3.01-3.09
5126,-0.44,RO,J,IF,EX,EX,EX,Faint,3.01-3.09
5127,-0.43,RO,K,IF,EX,EX,EX,Faint,3.01-3.09
5128,-0.43,RO,L,IF,EX,EX,EX,Faint,3.01-3.09
5129,-0.43,RO,M,IF,EX,EX,EX,Faint,3.01-3.09
5130,-0.45,RO,D,VVS1,EX,EX,EX,Faint,3.01-3.09
5131,-0.43,RO,E,VVS1,EX,EX,EX,Faint,3.01-3.09
5132,-0.42,RO,F,VVS1,EX,EX,EX,Faint,3.01-3.09
5133,-0.4,RO,G,VVS1,EX,EX,EX,Faint,3.01-3.09
5134,-0.4,RO,H,VVS1,EX,EX,EX,Faint,3.01-3.09
5135,-0.4,RO,I,VVS1,EX,EX,EX,Faint,3.01-3.09
5136,-0.43,RO,J,VVS1,EX,EX,EX,Faint,3.01-3.09
5137,-0.41999999999999993,RO,K,VVS1,EX,EX,EX,Faint,3.01-3.09
5138,-0.41999999999999993,RO,L,VVS1,EX,EX,EX,Faint,3.01-3.09
5139,-0.41999999999999993,RO,M,VVS1,EX,EX,EX,Faint,3.01-3.09
5140,-0.42,RO,D,VVS2,EX,EX,EX,Faint,3.01-3.09
5141,-0.42,RO,E,VVS2,EX,EX,EX,Faint,3.01-3.09
5142,-0.4,RO,F,VVS2,EX,EX,EX,Faint,3.01-3.09
5143,-0.39,RO,G,VVS2,EX,EX,EX,Faint,3.01-3.09
5144,-0.38,RO,H,VVS2,EX,EX,EX,Faint,3.01-3.09
5145,-0.38,RO,I,VVS2,EX,EX,EX,Faint,3.01-3.09
5146,-0.41,RO,J,VVS2,EX,EX,EX,Faint,3.01-3.09
5147,-0.4,RO,K,VVS2,EX,EX,EX,Faint,3.01-3.09
5148,-0.4,RO,L,VVS2,EX,EX,EX,Faint,3.01-3.09
5149,-0.41,RO,M,VVS2,EX,EX,EX,Faint,3.01-3.09
5150,-0.4,RO,D,VS1,EX,EX,EX,Faint,3.01-3.09
5151,-0.41,RO,E,VS1,EX,EX,EX,Faint,3.01-3.09
5152,-0.38,RO,F,VS1,EX,EX,EX,Faint,3.01-3.09
5153,-0.38,RO,G,VS1,EX,EX,EX,Faint,3.01-3.09
5154,-0.37,RO,H,VS1,EX,EX,EX,Faint,3.01-3.09
5155,-0.37,RO,I,VS1,EX,EX,EX,Faint,3.01-3.09
5156,-0.4,RO,J,VS1,EX,EX,EX,Faint,3.01-3.09
5157,-0.4,RO,K,VS1,EX,EX,EX,Faint,3.01-3.09
5158,-0.39,RO,L,VS1,EX,EX,EX,Faint,3.01-3.09
5159,-0.39,RO,M,VS1,EX,EX,EX,Faint,3.01-3.09
5160,-0.38,RO,D,VS2,EX,EX,EX,Faint,3.01-3.09
5161,-0.39,RO,E,VS2,EX,EX,EX,Faint,3.01-3.09
5162,-0.37,RO,F,VS2,EX,EX,EX,Faint,3.01-3.09
5163,-0.3600000000000001,RO,G,VS2,EX,EX,EX,Faint,3.01-3.09
5164,-0.3600000000000001,RO,H,VS2,EX,EX,EX,Faint,3.01-3.09
5165,-0.35,RO,I,VS2,EX,EX,EX,Faint,3.01-3.09
5166,-0.39,RO,J,VS2,EX,EX,EX,Faint,3.01-3.09
5167,-0.39,RO,K,VS2,EX,EX,EX,Faint,3.01-3.09
5168,-0.39,RO,L,VS2,EX,EX,EX,Faint,3.01-3.09
5169,-0.38,RO,M,VS2,EX,EX,EX,Faint,3.01-3.09
5170,-0.37,RO,D,SI1,EX,EX,EX,Faint,3.01-3.09
5171,-0.38,RO,E,SI1,EX,EX,EX,Faint,3.01-3.09
5172,-0.37,RO,F,SI1,EX,EX,EX,Faint,3.01-3.09
5173,-0.37,RO,G,SI1,EX,EX,EX,Faint,3.01-3.09
5174,-0.37,RO,H,SI1,EX,EX,EX,Faint,3.01-3.09
5175,-0.36,RO,I,SI1,EX,EX,EX,Faint,3.01-3.09
5176,-0.39,RO,J,SI1,EX,EX,EX,Faint,3.01-3.09
5177,-0.39,RO,K,SI1,EX,EX,EX,Faint,3.01-3.09
5178,-0.38,RO,L,SI1,EX,EX,EX,Faint,3.01-3.09
5179,-0.39,RO,M,SI1,EX,EX,EX,Faint,3.01-3.09
5180,-0.35,RO,D,SI2,EX,EX,EX,Faint,3.01-3.09
5181,-0.37,RO,E,SI2,EX,EX,EX,Faint,3.01-3.09
5182,-0.36,RO,F,SI2,EX,EX,EX,Faint,3.01-3.09
5183,-0.37,RO,G,SI2,EX,EX,EX,Faint,3.01-3.09
5184,-0.37,RO,H,SI2,EX,EX,EX,Faint,3.01-3.09
5185,-0.35,RO,I,SI2,EX,EX,EX,Faint,3.01-3.09
5186,-0.38,RO,J,SI2,EX,EX,EX,Faint,3.01-3.09
5187,-0.38,RO,K,SI2,EX,EX,EX,Faint,3.01-3.09
5188,-0.37,RO,L,SI2,EX,EX,EX,Faint,3.01-3.09
5189,-0.38,RO,M,SI2,EX,EX,EX,Faint,3.01-3.09
5190,-0.19,RO,D,I1,EX,EX,EX,Faint,3.01-3.09
5191,-0.19,RO,E,I1,EX,EX,EX,Faint,3.01-3.09
5192,-0.19,RO,F,I1,EX,EX,EX,Faint,3.01-3.09
5193,-0.16,RO,G,I1,EX,EX,EX,Faint,3.01-3.09
5194,-0.13,RO,H,I1,EX,EX,EX,Faint,3.01-3.09
5195,-0.13,RO,I,I1,EX,EX,EX,Faint,3.01-3.09
5196,-0.16,RO,J,I1,EX,EX,EX,Faint,3.01-3.09
5197,-0.17,RO,K,I1,EX,EX,EX,Faint,3.01-3.09
5198,-0.22,RO,L,I1,EX,EX,EX,Faint,3.01-3.09
5199,-0.3,RO,M,I1,EX,EX,EX,Faint,3.01-3.09
5200,-0.46,RO,D,IF,EX,DD,DD,Faint,3.01-3.09
5201,-0.49,RO,E,IF,EX,DD,DD,Faint,3.01-3.09
5202,-0.44999999999999996,RO,F,IF,EX,DD,DD,Faint,3.01-3.09
5203,-0.46,RO,G,IF,EX,DD,DD,Faint,3.01-3.09
5204,-0.44999999999999996,RO,H,IF,EX,DD,DD,Faint,3.01-3.09
5205,-0.43999999999999995,RO,I,IF,EX,DD,DD,Faint,3.01-3.09
5206,-0.4699999999999999,RO,J,IF,EX,DD,DD,Faint,3.01-3.09
5207,-0.4599999999999999,RO,K,IF,EX,DD,DD,Faint,3.01-3.09
5208,-0.4599999999999999,RO,L,IF,EX,DD,DD,Faint,3.01-3.09
5209,-0.4599999999999999,RO,M,IF,EX,DD,DD,Faint,3.01-3.09
5210,-0.48,RO,D,VVS1,EX,DD,DD,Faint,3.01-3.09
5211,-0.46,RO,E,VVS1,EX,DD,DD,Faint,3.01-3.09
