Size,Shape,EX,IF,VVS1,VVS2,VS1,VS2,SI1,SI2
3.01-3.09,EM,3.01-3.09,IF,VVS1,VVS2,VS1,VS2,SI1,SI2
3.01-3.09,EM,D,-43,-44,-40,-38,-35,-38,-38
3.01-3.09,EM,E,,-45,-40,-38,-37,-42,-46
3.01-3.09,EM,F,,-37,-37,-37,-35,-42,-46
3.01-3.09,EM,G,,-37,-37,-37,-35,-40,-44
3.01-3.09,EM,H,,-38,-37,-35,-35,-40,-45
3.01-3.09,EM,I,,-38,-37,-36,-36,-39,-45
3.01-3.09,EM,J,,,,,,,
3.01-3.09,EM,K,,,,,,,
3.01-3.09,EM,L,,,,,,,
3.01-3.09,EM,M,,,,,,,
,EM,,,,,,,,
4.01-4.09,EM,4.01-4.09,IF,VVS1,VVS2,VS1,VS2,SI1,SI2
4.01-4.09,EM,D,-46,-47,-43,-41,-38,-41,-41
4.01-4.09,EM,E,,-48,-43,-41,-40,-45,-49
4.01-4.09,EM,F,,-40,-40,-40,-38,-45,-49
4.01-4.09,EM,G,,-40,-40,-40,-38,-43,-47
4.01-4.09,EM,H,,-41,-40,-38,-38,-43,-48
4.01-4.09,EM,I,,-41,-40,-39,-39,-42,-48
4.01-4.09,EM,J,,,,,,,
4.01-4.09,EM,K,,,,,,,
4.01-4.09,EM,L,,,,,,,
4.01-4.09,EM,M,,,,,,,
,EM,,,,,,,,
5.01-5.09,EM,5.01-5.09,IF,VVS1,VVS2,VS1,VS2,SI1,SI2
5.01-5.09,EM,D,-44,-45,-41,-39,-36,-39,-39
5.01-5.09,EM,E,,-46,-41,-39,-38,-43,-47
5.01-5.09,EM,F,,-38,-38,-38,-36,-43,-47
5.01-5.09,EM,G,,-38,-38,-38,-36,-41,-45
5.01-5.09,EM,H,,-39,-38,-36,-36,-41,-46
5.01-5.09,EM,I,,-39,-38,-37,-37,-40,-46
5.01-5.09,EM,J,,,,,,,
5.01-5.09,EM,K,,,,,,,
5.01-5.09,EM,L,,,,,,,
5.01-5.09,EM,M,,,,,,,
0.50-0.599,Long Radiant,,,,,,,,
0.50-0.599,Long Radiant,,,,,,,,
0.50-0.599,Long Radiant,,,,,,,,
0.50-0.599,Long Radiant,,,,,,,,
0.50-0.599,Long Radiant,,,,,,,,
0.50-0.599,Long Radiant,,,,,,,,
0.50-0.599,Long Radiant,,,,,,,,
0.50-0.599,Long Radiant,,,,,,,,
0.50-0.599,Long Radiant,,,,,,,,
0.50-0.599,Long Radiant,,,,,,,,
0.50-0.599,Long Radiant,,,,,,,,
,Long Radiant,,,,,,,,
0.60-0.699,Long Radiant,,,,,,,,
0.60-0.699,Long Radiant,,,,,,,,
0.60-0.699,Long Radiant,,,,,,,,
0.60-0.699,Long Radiant,,,,,,,,
0.60-0.699,Long Radiant,,,,,,,,
0.60-0.699,Long Radiant,,,,,,,,
0.60-0.699,Long Radiant,,,,,,,,
0.60-0.699,Long Radiant,,,,,,,,
0.60-0.699,Long Radiant,,,,,,,,
0.60-0.699,Long Radiant,,,,,,,,
0.60-0.699,Long Radiant,,,,,,,,
,Long Radiant,,,,,,,,
0.70-0.799,Long Radiant,,,,,,,,
0.70-0.799,Long Radiant,,,,,,,,
0.70-0.799,Long Radiant,,,,,,,,
0.70-0.799,Long Radiant,,,,,,,,
0.70-0.799,Long Radiant,,,,,,,,
0.70-0.799,Long Radiant,,,,,,,,
0.70-0.799,Long Radiant,,,,,,,,
0.70-0.799,Long Radiant,,,,,,,,
0.70-0.799,Long Radiant,,,,,,,,
0.70-0.799,Long Radiant,,,,,,,,
0.70-0.799,Long Radiant,,,,,,,,
,Long Radiant,,,,,,,,
0.80-0.899,Long Radiant,,,,,,,,
0.80-0.899,Long Radiant,,,,,,,,
0.80-0.899,Long Radiant,,,,,,,,
0.80-0.899,Long Radiant,,,,,,,,
0.80-0.899,Long Radiant,,,,,,,,
0.80-0.899,Long Radiant,,,,,,,,
0.80-0.899,Long Radiant,,,,,,,,
0.80-0.899,Long Radiant,,,,,,,,
0.80-0.899,Long Radiant,,,,,,,,
0.80-0.899,Long Radiant,,,,,,,,
0.80-0.899,Long Radiant,,,,,,,,
,Long Radiant,,,,,,,,
0.90-0.979,Long Radiant,,,,,,,,
0.90-0.979,Long Radiant,,,,,,,,
0.90-0.979,Long Radiant,,,,,,,,
0.90-0.979,Long Radiant,,,,,,,,
0.90-0.979,Long Radiant,,,,,,,,
0.90-0.979,Long Radiant,,,,,,,,
0.90-0.979,Long Radiant,,,,,,,,
0.90-0.979,Long Radiant,,,,,,,,
0.90-0.979,Long Radiant,,,,,,,,
0.90-0.979,Long Radiant,,,,,,,,
0.90-0.979,Long Radiant,,,,,,,,
,Long Radiant,,,,,,,,
0.98-0.999,Long Radiant,,,,,,,,
0.98-0.999,Long Radiant,,,,,,,,
0.98-0.999,Long Radiant,,,,,,,,
0.98-0.999,Long Radiant,,,,,,,,
0.98-0.999,Long Radiant,,,,,,,,
0.98-0.999,Long Radiant,,,,,,,,
0.98-0.999,Long Radiant,,,,,,,,
0.98-0.999,Long Radiant,,,,,,,,
0.98-0.999,Long Radiant,,,,,,,,
0.98-0.999,Long Radiant,,,,,,,,
0.98-0.999,Long Radiant,,,,,,,,
,Long Radiant,,,,,,,,
1.00-1.099,Long Radiant,,,,,,,,
1.00-1.099,Long Radiant,,,,,,,,
1.00-1.099,Long Radiant,,,,,,,,
1.00-1.099,Long Radiant,,,,,,,,
1.00-1.099,Long Radiant,,,,,,,,
1.00-1.099,Long Radiant,,,,,,,,
1.00-1.099,Long Radiant,,,,,,,,
1.00-1.099,Long Radiant,,,,,,,,
1.00-1.099,Long Radiant,,,,,,,,
1.00-1.099,Long Radiant,,,,,,,,
1.00-1.099,Long Radiant,,,,,,,,
,Long Radiant,,,,,,,,
1.10-1.199,Long Radiant,,,,,,,,
1.10-1.199,Long Radiant,,,,,,,,
1.10-1.199,Long Radiant,,,,,,,,
1.10-1.199,Long Radiant,,,,,,,,
1.10-1.199,Long Radiant,,,,,,,,
1.10-1.199,Long Radiant,,,,,,,,
1.10-1.199,Long Radiant,,,,,,,,
1.10-1.199,Long Radiant,,,,,,,,
1.10-1.199,Long Radiant,,,,,,,,
1.10-1.199,Long Radiant,,,,,,,,
1.10-1.199,Long Radiant,,,,,,,,
,Long Radiant,,,,,,,,
1.20-1.299,Long Radiant,,,,,,,,
1.20-1.299,Long Radiant,,,,,,,,
1.20-1.299,Long Radiant,,,,,,,,
1.20-1.299,Long Radiant,,,,,,,,
1.20-1.299,Long Radiant,,,,,,,,
1.20-1.299,Long Radiant,,,,,,,,
1.20-1.299,Long Radiant,,,,,,,,
1.20-1.299,Long Radiant,,,,,,,,
1.20-1.299,Long Radiant,,,,,,,,
1.20-1.299,Long Radiant,,,,,,,,
1.20-1.299,Long Radiant,,,,,,,,
,Long Radiant,,,,,,,,
1.30-1.399,Long Radiant,,,,,,,,
1.30-1.399,Long Radiant,,,,,,,,
1.30-1.399,Long Radiant,,,,,,,,
1.30-1.399,Long Radiant,,,,,,,,
1.30-1.399,Long Radiant,,,,,,,,
1.30-1.399,Long Radiant,,,,,,,,
1.30-1.399,Long Radiant,,,,,,,,
1.30-1.399,Long Radiant,,,,,,,,
1.30-1.399,Long Radiant,,,,,,,,
1.30-1.399,Long Radiant,,,,,,,,
1.30-1.399,Long Radiant,,,,,,,,
,Long Radiant,,,,,,,,
1.40-1.499,Long Radiant,,,,,,,,
1.40-1.499,Long Radiant,,,,,,,,
1.40-1.499,Long Radiant,,,,,,,,
1.40-1.499,Long Radiant,,,,,,,,
1.40-1.499,Long Radiant,,,,,,,,
1.40-1.499,Long Radiant,,,,,,,,
1.40-1.499,Long Radiant,,,,,,,,
1.40-1.499,Long Radiant,,,,,,,,
1.40-1.499,Long Radiant,,,,,,,,
1.40-1.499,Long Radiant,,,,,,,,
1.40-1.499,Long Radiant,,,,,,,,
,Long Radiant,,,,,,,,
1.50-1.599,Long Radiant,,,,,,,,
1.50-1.599,Long Radiant,,,,,,,,
1.50-1.599,Long Radiant,,,,,,,,
1.50-1.599,Long Radiant,,,,,,,,
1.50-1.599,Long Radiant,,,,,,,,
1.50-1.599,Long Radiant,,,,,,,,
1.50-1.599,Long Radiant,,,,,,,,
1.50-1.599,Long Radiant,,,,,,,,
1.50-1.599,Long Radiant,,,,,,,,
1.50-1.599,Long Radiant,,,,,,,,
1.50-1.599,Long Radiant,,,,,,,,
,Long Radiant,,,,,,,,
1.60-1.699,Long Radiant,,,,,,,,
1.60-1.699,Long Radiant,,,,,,,,
1.60-1.699,Long Radiant,,,,,,,,
1.60-1.699,Long Radiant,,,,,,,,
1.60-1.699,Long Radiant,,,,,,,,
1.60-1.699,Long Radiant,,,,,,,,
1.60-1.699,Long Radiant,,,,,,,,
1.60-1.699,Long Radiant,,,,,,,,
1.60-1.699,Long Radiant,,,,,,,,
1.60-1.699,Long Radiant,,,,,,,,
1.60-1.699,Long Radiant,,,,,,,,
,Long Radiant,,,,,,,,
1.70-1.799,Long Radiant,,,,,,,,
1.70-1.799,Long Radiant,,,,,,,,
1.70-1.799,Long Radiant,,,,,,,,
1.70-1.799,Long Radiant,,,,,,,,
1.70-1.799,Long Radiant,,,,,,,,
1.70-1.799,Long Radiant,,,,,,,,
1.70-1.799,Long Radiant,,,,,,,,
1.70-1.799,Long Radiant,,,,,,,,
1.70-1.799,Long Radiant,,,,,,,,
1.70-1.799,Long Radiant,,,,,,,,
1.70-1.799,Long Radiant,,,,,,,,
,Long Radiant,,,,,,,,
1.80-1.899,Long Radiant,,,,,,,,
1.80-1.899,Long Radiant,,,,,,,,
1.80-1.899,Long Radiant,,,,,,,,
1.80-1.899,Long Radiant,,,,,,,,
1.80-1.899,Long Radiant,,,,,,,,
1.80-1.899,Long Radiant,,,,,,,,
1.80-1.899,Long Radiant,,,,,,,,
1.80-1.899,Long Radiant,,,,,,,,
1.80-1.899,Long Radiant,,,,,,,,
1.80-1.899,Long Radiant,,,,,,,,
1.80-1.899,Long Radiant,,,,,,,,
,Long Radiant,,,,,,,,
1.90-1.999,Long Radiant,,,,,,,,
1.90-1.999,Long Radiant,,,,,,,,
1.90-1.999,Long Radiant,,,,,,,,
1.90-1.999,Long Radiant,,,,,,,,
1.90-1.999,Long Radiant,,,,,,,,
1.90-1.999,Long Radiant,,,,,,,,
1.90-1.999,Long Radiant,,,,,,,,
1.90-1.999,Long Radiant,,,,,,,,
1.90-1.999,Long Radiant,,,,,,,,
1.90-1.999,Long Radiant,,,,,,,,
1.90-1.999,Long Radiant,,,,,,,,
,Long Radiant,,,,,,,,
2.00-2.099,Long Radiant,,,,,,,,
2.00-2.099,Long Radiant,,,,,,,,
2.00-2.099,Long Radiant,,,,,,,,
2.00-2.099,Long Radiant,,,,,,,,
2.00-2.099,Long Radiant,,,,,,,,
2.00-2.099,Long Radiant,,,,,,,,
2.00-2.099,Long Radiant,,,,,,,,
2.00-2.099,Long Radiant,,,,,,,,
2.00-2.099,Long Radiant,,,,,,,,
2.00-2.099,Long Radiant,,,,,,,,
2.00-2.099,Long Radiant,,,,,,,,
,Long Radiant,,,,,,,,
2.10-2.199,Long Radiant,,,,,,,,
2.10-2.199,Long Radiant,,,,,,,,
2.10-2.199,Long Radiant,,,,,,,,
2.10-2.199,Long Radiant,,,,,,,,
2.10-2.199,Long Radiant,,,,,,,,
2.10-2.199,Long Radiant,,,,,,,,
2.10-2.199,Long Radiant,,,,,,,,
2.10-2.199,Long Radiant,,,,,,,,
2.10-2.199,Long Radiant,,,,,,,,
2.10-2.199,Long Radiant,,,,,,,,
2.10-2.199,Long Radiant,,,,,,,,
,Long Radiant,,,,,,,,
2.20-2.499,Long Radiant,,,,,,,,
2.20-2.499,Long Radiant,,,,,,,,
2.20-2.499,Long Radiant,,,,,,,,
2.20-2.499,Long Radiant,,,,,,,,
2.20-2.499,Long Radiant,,,,,,,,
2.20-2.499,Long Radiant,,,,,,,,
2.20-2.499,Long Radiant,,,,,,,,
2.20-2.499,Long Radiant,,,,,,,,
2.20-2.499,Long Radiant,,,,,,,,
2.20-2.499,Long Radiant,,,,,,,,
2.20-2.499,Long Radiant,,,,,,,,
,Long Radiant,,,,,,,,
2.50-2.699,Long Radiant,,,,,,,,
2.50-2.699,Long Radiant,,,,,,,,
2.50-2.699,Long Radiant,,,,,,,,
2.50-2.699,Long Radiant,,,,,,,,
2.50-2.699,Long Radiant,,,,,,,,
2.50-2.699,Long Radiant,,,,,,,,
2.50-2.699,Long Radiant,,,,,,,,
2.50-2.699,Long Radiant,,,,,,,,
2.50-2.699,Long Radiant,,,,,,,,
2.50-2.699,Long Radiant,,,,,,,,
2.50-2.699,Long Radiant,,,,,,,,
,Long Radiant,,,,,,,,
2.70-2.799,Long Radiant,,,,,,,,
2.70-2.799,Long Radiant,,,,,,,,
2.70-2.799,Long Radiant,,,,,,,,
2.70-2.799,Long Radiant,,,,,,,,
2.70-2.799,Long Radiant,,,,,,,,
2.70-2.799,Long Radiant,,,,,,,,
2.70-2.799,Long Radiant,,,,,,,,
2.70-2.799,Long Radiant,,,,,,,,
2.70-2.799,Long Radiant,,,,,,,,
2.70-2.799,Long Radiant,,,,,,,,
2.70-2.799,Long Radiant,,,,,,,,
,Long Radiant,,,,,,,,
2.80-2.999,Long Radiant,,,,,,,,
2.80-2.999,Long Radiant,,,,,,,,
2.80-2.999,Long Radiant,,,,,,,,
2.80-2.999,Long Radiant,,,,,,,,
2.80-2.999,Long Radiant,,,,,,,,
2.80-2.999,Long Radiant,,,,,,,,
2.80-2.999,Long Radiant,,,,,,,,
2.80-2.999,Long Radiant,,,,,,,,
2.80-2.999,Long Radiant,,,,,,,,
2.80-2.999,Long Radiant,,,,,,,,
2.80-2.999,Long Radiant,,,,,,,,
,Long Radiant,,,,,,,,
3.01-3.09,Long Radiant,3.01-3.09,IF,VVS1,VVS2,VS1,VS2,SI1,SI2
3.01-3.09,Long Radiant,D,-38,-36,-34,-33,-31,-28,-29
3.01-3.09,Long Radiant,E,,-38,-37,-35,-31,-29,-29
3.01-3.09,Long Radiant,F,,-37,-35,-34,-32,-30,-32
3.01-3.09,Long Radiant,G,,-37,-35,-33,-33,-28,-28
3.01-3.09,Long Radiant,H,,-36,-36,-32,-31,-30,-32
3.01-3.09,Long Radiant,I,,-36,-36,-32,-31,-30,-31
3.01-3.09,Long Radiant,J,,-32,-32,-30,-30,-28,-27
3.01-3.09,Long Radiant,K,,-32,-32,-30,-30,-28,-27
3.01-3.09,Long Radiant,L,,,,,,,
3.01-3.09,Long Radiant,M,,,,,,,
,Long Radiant,,,,,,,,
4.01-4.09,Long Radiant,4.01-4.09,IF,VVS1,VVS2,VS1,VS2,SI1,SI2
4.01-4.09,Long Radiant,D,-38,-38,-36,-35,-33,-33,-33
4.01-4.09,Long Radiant,E,,-40,-39,-37,-35,-35,-33
4.01-4.09,Long Radiant,F,,-40,-38,-37,-35,-33,-34
4.01-4.09,Long Radiant,G,,-40,-37,-36,-36,-34,-34
4.01-4.09,Long Radiant,H,,-39,-37,-36,-34,-33,-32
4.01-4.09,Long Radiant,I,,-39,-37,-36,-34,-31,-31
4.01-4.09,Long Radiant,J,,-35,-35,-33,-33,-30,-28
4.01-4.09,Long Radiant,K,,-35,-35,-33,-33,-30,-28
4.01-4.09,Long Radiant,L,,,,,,,
4.01-4.09,Long Radiant,M,,,,,,,
,Long Radiant,,,,,,,,
5.01-5.09,Long Radiant,5.01-5.09,IF,VVS1,VVS2,VS1,VS2,SI1,SI2
5.01-5.09,Long Radiant,D,-38,-38,-36,-35,-33,-33,-33
5.01-5.09,Long Radiant,E,,-40,-39,-37,-35,-35,-33
5.01-5.09,Long Radiant,F,,-40,-38,-37,-35,-33,-34
5.01-5.09,Long Radiant,G,,-40,-37,-36,-36,-34,-34
5.01-5.09,Long Radiant,H,,-39,-37,-36,-34,-33,-32
5.01-5.09,Long Radiant,I,,-39,-37,-36,-34,-31,-31
5.01-5.09,Long Radiant,J,,-35,-35,-33,-33,-30,-28
5.01-5.09,Long Radiant,K,,-35,-35,-33,-33,-30,-28
5.01-5.09,Long Radiant,L,,,,,,,
5.01-5.09,Long Radiant,M,,,,,,,

