level_0,index,Size,Fluo,Clarity,Cut,Polish,Symmetry,D,E,F,G,H,I,J,K,L,M
12979,,0.70-0.74,Very Strong,SI1,EX,VG,GD,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0
12980,,0.70-0.74,Very Strong,SI2,EX,VG,GD,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0
12981,,0.70-0.74,Very Strong,VS1,EX,VG,GD,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0
12982,,0.70-0.74,Very Strong,VS2,EX,VG,GD,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0
12983,,0.70-0.74,Very Strong,VVS1,EX,VG,GD,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0
12984,,0.70-0.74,Very Strong,VVS2,EX,VG,GD,-7.0,-7.0,-7.0,-7.0,-6.5,-7.0,-7.0,-7.0,-7.0,-7.0
12985,,0.75-0.79,Very Strong,IF,EX,VG,GD,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0
12986,,0.75-0.79,Very Strong,SI1,EX,VG,GD,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0
12987,,0.75-0.79,Very Strong,SI2,EX,VG,GD,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0
12988,,0.75-0.79,Very Strong,VS1,EX,VG,GD,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0
12989,,0.75-0.79,Very Strong,VS2,EX,VG,GD,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0
12990,,0.75-0.79,Very Strong,VVS1,EX,VG,GD,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0
12991,,0.75-0.79,Very Strong,VVS2,EX,VG,GD,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0
12992,,0.80-0.89,Very Strong,IF,EX,VG,GD,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0
12993,,0.80-0.89,Very Strong,SI1,EX,VG,GD,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0
12994,,0.80-0.89,Very Strong,SI2,EX,VG,GD,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0
12995,,0.80-0.89,Very Strong,VS1,EX,VG,GD,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0
12996,,0.80-0.89,Very Strong,VS2,EX,VG,GD,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0
12997,,0.80-0.89,Very Strong,VVS1,EX,VG,GD,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0
12998,,0.80-0.89,Very Strong,VVS2,EX,VG,GD,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0
12999,,0.90-0.94,Very Strong,IF,EX,VG,GD,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0
13000,,0.90-0.94,Very Strong,SI1,EX,VG,GD,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0
13001,,0.90-0.94,Very Strong,SI2,EX,VG,GD,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0
13002,,0.90-0.94,Very Strong,VS1,EX,VG,GD,-5.5,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0
13003,,0.90-0.94,Very Strong,VS2,EX,VG,GD,-6.5,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0
13004,,0.90-0.94,Very Strong,VVS1,EX,VG,GD,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0
13005,,0.90-0.94,Very Strong,VVS2,EX,VG,GD,-5.5,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0
13006,,0.95-0.99,Very Strong,IF,EX,VG,GD,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0
13007,,0.95-0.99,Very Strong,SI1,EX,VG,GD,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0
13008,,0.95-0.99,Very Strong,SI2,EX,VG,GD,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0
13009,,0.95-0.99,Very Strong,VS1,EX,VG,GD,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0
13010,,0.95-0.99,Very Strong,VS2,EX,VG,GD,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0
13011,,0.95-0.99,Very Strong,VVS1,EX,VG,GD,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0
13012,,0.95-0.99,Very Strong,VVS2,EX,VG,GD,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0
13013,,0.30-0.34,Very Strong,IF,VG,VG,GD,-2.0,-3.5,-3.5,-3.0,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5
13014,,0.30-0.34,Very Strong,SI1,VG,VG,GD,-3.0,-3.0,-2.5,-2.5,-2.0,-2.0,-2.0,-2.5,-2.5,-2.5
13015,,0.30-0.34,Very Strong,SI2,VG,VG,GD,-3.0,-3.0,-2.5,-2.5,-2.0,-2.0,-2.0,-2.5,-2.5,-2.5
13016,,0.30-0.34,Very Strong,VS1,VG,VG,GD,-3.0,-2.5,-2.5,-2.5,-3.0,-2.5,-2.5,-3.0,-3.0,-3.0
13017,,0.30-0.34,Very Strong,VS2,VG,VG,GD,-3.0,-2.5,-2.5,-2.5,-3.0,-2.5,-2.5,-3.0,-3.0,-3.0
13018,,0.30-0.34,Very Strong,VVS1,VG,VG,GD,-3.0,-3.5,-3.5,-3.0,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5
13019,,0.30-0.34,Very Strong,VVS2,VG,VG,GD,-3.0,-3.5,-3.5,-3.0,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5
13020,,0.35-0.39,Very Strong,IF,VG,VG,GD,-2.5,-3.0,-3.5,-3.5,-3.0,-3.0,-3.0,-2.5,-2.5,-2.5
13021,,0.35-0.39,Very Strong,SI1,VG,VG,GD,-2.0,-2.0,-3.0,-3.0,-2.5,-2.5,-2.5,-3.0,-3.0,-3.0
13022,,0.35-0.39,Very Strong,SI2,VG,VG,GD,-2.0,-2.0,-3.0,-3.0,-2.5,-2.5,-2.5,-3.0,-3.0,-3.0
13023,,0.35-0.39,Very Strong,VS1,VG,VG,GD,-3.5,-3.0,-3.0,-2.5,-2.0,-2.5,-2.5,-2.5,-2.5,-2.5
13024,,0.35-0.39,Very Strong,VS2,VG,VG,GD,-3.0,-2.5,-3.0,-2.5,-2.0,-2.5,-2.5,-2.5,-2.5,-2.5
13025,,0.35-0.39,Very Strong,VVS1,VG,VG,GD,-3.0,-3.0,-3.5,-3.5,-3.0,-3.0,-3.0,-2.5,-2.5,-2.5
13026,,0.35-0.39,Very Strong,VVS2,VG,VG,GD,-3.0,-3.0,-3.5,-3.5,-3.0,-3.0,-3.0,-2.5,-2.5,-2.5
13027,,0.40-0.44,Very Strong,IF,VG,VG,GD,-3.0,-3.5,-3.0,-4.0,-3.5,-3.0,-3.0,-2.5,-2.5,-2.5
13028,,0.40-0.44,Very Strong,SI1,VG,VG,GD,-3.0,-2.5,-2.5,-2.5,-2.5,-2.5,-2.0,-2.0,-2.0,-2.0
13029,,0.40-0.44,Very Strong,SI2,VG,VG,GD,-3.0,-2.5,-2.5,-2.5,-2.5,-2.5,-2.0,-2.0,-2.0,-2.0
13030,,0.40-0.44,Very Strong,VS1,VG,VG,GD,-3.0,-2.5,-3.0,-3.0,-2.5,-3.0,-3.0,-2.5,-2.5,-2.5
13031,,0.40-0.44,Very Strong,VS2,VG,VG,GD,-3.0,-2.5,-3.0,-3.0,-2.5,-3.0,-3.0,-2.5,-2.5,-2.5
13032,,0.40-0.44,Very Strong,VVS1,VG,VG,GD,-3.0,-3.5,-3.0,-4.0,-3.5,-3.0,-3.0,-2.5,-2.5,-2.5
13033,,0.40-0.44,Very Strong,VVS2,VG,VG,GD,-3.0,-3.5,-3.0,-4.0,-3.5,-3.0,-3.0,-2.5,-2.5,-2.5
13034,,0.45-0.49,Very Strong,IF,VG,VG,GD,-4.5,-6.5,-7.0,-7.0,-7.0,-6.5,-5.5,-5.5,-5.5,-5.5
13035,,0.45-0.49,Very Strong,SI1,VG,VG,GD,-3.5,-5.0,-6.0,-6.5,-6.0,-5.5,-4.5,-4.5,-4.5,-4.5
13036,,0.45-0.49,Very Strong,SI2,VG,VG,GD,-3.5,-5.0,-6.0,-6.5,-6.0,-5.5,-4.5,-4.5,-4.5,-4.5
13037,,0.45-0.49,Very Strong,VS1,VG,VG,GD,-3.5,-5.0,-5.5,-6.5,-6.0,-5.5,-5.0,-4.5,-4.5,-4.5
13038,,0.45-0.49,Very Strong,VS2,VG,VG,GD,-3.5,-5.0,-5.5,-6.5,-6.0,-5.5,-5.0,-4.5,-4.5,-4.5
13039,,0.45-0.49,Very Strong,VVS1,VG,VG,GD,-4.5,-6.5,-7.0,-7.0,-7.0,-6.5,-5.5,-5.5,-5.5,-5.5
13040,,0.45-0.49,Very Strong,VVS2,VG,VG,GD,-4.5,-6.5,-7.0,-7.0,-7.0,-6.5,-5.5,-5.5,-5.5,-5.5
13041,,0.50-0.59,Very Strong,IF,VG,VG,GD,-1.5,-4.5,-5.0,-6.0,-3.5,-4.5,-7.0,-7.0,-7.0,-7.0
13042,,0.50-0.59,Very Strong,SI1,VG,VG,GD,-2.5,-2.0,-1.5,-4.0,-5.5,-6.0,-7.0,-7.0,-7.0,-7.0
13043,,0.50-0.59,Very Strong,SI2,VG,VG,GD,-3.0,-2.5,-2.0,-4.0,-4.5,-4.5,-7.0,-7.0,-7.0,-7.0
13044,,0.50-0.59,Very Strong,VS1,VG,VG,GD,-1.5,-2.5,-2.5,-4.0,-4.0,-6.0,-7.0,-7.0,-7.0,-7.0
13045,,0.50-0.59,Very Strong,VS2,VG,VG,GD,-1.5,-1.5,-2.0,-3.5,-4.0,-6.0,-7.0,-6.5,-7.0,-7.0
13046,,0.50-0.59,Very Strong,VVS1,VG,VG,GD,-1.5,-5.0,-5.0,-5.5,-3.5,-4.0,-6.0,-7.0,-7.0,-6.5
13047,,0.50-0.59,Very Strong,VVS2,VG,VG,GD,-1.5,-1.5,-2.5,-4.5,-4.0,-4.5,-5.5,-5.5,-7.0,-6.5
13048,,0.60-0.69,Very Strong,IF,VG,VG,GD,-6.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0
13049,,0.60-0.69,Very Strong,SI1,VG,VG,GD,-7.0,-7.0,-6.5,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0
13050,,0.60-0.69,Very Strong,SI2,VG,VG,GD,-7.0,-7.0,-6.5,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0
13051,,0.60-0.69,Very Strong,VS1,VG,VG,GD,-6.5,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0
13052,,0.60-0.69,Very Strong,VS2,VG,VG,GD,-5.5,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0
13053,,0.60-0.69,Very Strong,VVS1,VG,VG,GD,-6.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0
13054,,0.60-0.69,Very Strong,VVS2,VG,VG,GD,-5.0,-6.5,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0
13055,,0.70-0.74,Very Strong,IF,VG,VG,GD,-3.5,-5.5,-7.0,-5.5,-3.0,-4.5,-6.0,-6.5,-7.0,-7.0
13056,,0.70-0.74,Very Strong,SI1,VG,VG,GD,-3.5,-4.5,-6.5,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0
13057,,0.70-0.74,Very Strong,SI2,VG,VG,GD,-3.5,-4.0,-4.5,-5.0,-6.5,-7.0,-7.0,-7.0,-7.0,-7.0
13058,,0.70-0.74,Very Strong,VS1,VG,VG,GD,-5.0,-4.5,-5.5,-7.0,-5.0,-7.0,-7.0,-7.0,-7.0,-5.5
13059,,0.70-0.74,Very Strong,VS2,VG,VG,GD,-3.0,-4.0,-5.0,-5.5,-6.0,-6.5,-7.0,-7.0,-7.0,-6.0
13060,,0.70-0.74,Very Strong,VVS1,VG,VG,GD,-5.5,-5.5,-7.0,-5.0,-3.5,-4.5,-6.5,-7.0,-6.5,-7.0
13061,,0.70-0.74,Very Strong,VVS2,VG,VG,GD,-3.0,-4.0,-6.0,-4.5,-3.0,-5.0,-6.5,-6.5,-7.0,-4.5
13062,,0.75-0.79,Very Strong,IF,VG,VG,GD,-6.5,-7.0,-7.0,-7.0,-6.0,-7.0,-7.0,-7.0,-7.0,-7.0
13063,,0.75-0.79,Very Strong,SI1,VG,VG,GD,-6.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0
13064,,0.75-0.79,Very Strong,SI2,VG,VG,GD,-4.5,-6.0,-5.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0
13065,,0.75-0.79,Very Strong,VS1,VG,VG,GD,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0
13066,,0.75-0.79,Very Strong,VS2,VG,VG,GD,-5.5,-5.0,-6.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0
13067,,0.75-0.79,Very Strong,VVS1,VG,VG,GD,-7.0,-7.0,-7.0,-7.0,-6.0,-7.0,-7.0,-7.0,-7.0,-7.0
13068,,0.75-0.79,Very Strong,VVS2,VG,VG,GD,-6.0,-6.0,-7.0,-5.0,-5.0,-7.0,-7.0,-7.0,-7.0,-6.5
13069,,0.80-0.89,Very Strong,IF,VG,VG,GD,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0
13070,,0.80-0.89,Very Strong,SI1,VG,VG,GD,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0
13071,,0.80-0.89,Very Strong,SI2,VG,VG,GD,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0
13072,,0.80-0.89,Very Strong,VS1,VG,VG,GD,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0
13073,,0.80-0.89,Very Strong,VS2,VG,VG,GD,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0
13074,,0.80-0.89,Very Strong,VVS1,VG,VG,GD,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0
13075,,0.80-0.89,Very Strong,VVS2,VG,VG,GD,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0
13076,,0.90-0.94,Very Strong,IF,VG,VG,GD,-2.5,-2.5,-2.5,-2.0,-2.0,-7.0,-7.0,-7.0,-6.0,-4.5
13077,,0.90-0.94,Very Strong,SI1,VG,VG,GD,-4.0,-6.0,-6.0,-7.0,-6.5,-7.0,-7.0,-7.0,-7.0,-6.5
13078,,0.90-0.94,Very Strong,SI2,VG,VG,GD,-2.0,-3.0,-5.0,-4.5,-5.0,-7.0,-7.0,-7.0,-7.0,-7.0
13079,,0.90-0.94,Very Strong,VS1,VG,VG,GD,-1.5,-2.5,-4.5,-5.0,-4.0,-6.0,-7.0,-7.0,-7.0,-7.0
13080,,0.90-0.94,Very Strong,VS2,VG,VG,GD,-1.5,-4.0,-4.0,-5.5,-4.5,-6.0,-6.5,-7.0,-7.0,-7.0
13081,,0.90-0.94,Very Strong,VVS1,VG,VG,GD,-2.5,-3.5,-4.0,-3.0,-2.0,-6.5,-7.0,-7.0,-6.0,-5.5
13082,,0.90-0.94,Very Strong,VVS2,VG,VG,GD,-1.5,-2.0,-3.5,-3.0,-2.0,-5.0,-6.0,-6.0,-5.5,-6.0
13083,,0.95-0.99,Very Strong,IF,VG,VG,GD,-5.0,-6.0,-6.0,-3.0,-4.0,-7.0,-7.0,-7.0,-7.0,-7.0
13084,,0.95-0.99,Very Strong,SI1,VG,VG,GD,-6.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0
13085,,0.95-0.99,Very Strong,SI2,VG,VG,GD,-3.0,-5.0,-6.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0
13086,,0.95-0.99,Very Strong,VS1,VG,VG,GD,-3.0,-5.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0
13087,,0.95-0.99,Very Strong,VS2,VG,VG,GD,-7.0,-7.0,-6.5,-7.0,-6.5,-7.0,-7.0,-7.0,-7.0,-7.0
13088,,0.95-0.99,Very Strong,VVS1,VG,VG,GD,-4.0,-5.5,-5.0,-5.0,-5.0,-7.0,-7.0,-7.0,-7.0,-7.0
13089,,0.95-0.99,Very Strong,VVS2,VG,VG,GD,-3.0,-3.5,-5.5,-5.0,-6.0,-7.0,-7.0,-7.0,-7.0,-7.0
13090,,0.30-0.34,None,IF,EX,GD,GD,-7.0,-7.0,-6.5,-6.0,-5.5,-5.5,-5.5,-5.0,-5.0,-5.0
13091,,0.30-0.34,None,SI1,EX,GD,GD,-6.0,-6.0,-5.5,-5.5,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0
13092,,0.30-0.34,None,SI2,EX,GD,GD,-6.0,-6.0,-5.5,-5.5,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0
13093,,0.30-0.34,None,VS1,EX,GD,GD,-6.0,-5.5,-5.5,-5.5,-6.0,-5.5,-5.5,-5.5,-5.5,-5.5
13094,,0.30-0.34,None,VS2,EX,GD,GD,-6.0,-5.5,-5.5,-5.5,-6.0,-5.5,-5.5,-5.5,-5.5,-5.5
13095,,0.30-0.34,None,VVS1,EX,GD,GD,-7.0,-7.0,-6.5,-6.0,-5.5,-5.5,-5.5,-5.0,-5.0,-5.0
13096,,0.30-0.34,None,VVS2,EX,GD,GD,-7.0,-7.0,-6.5,-6.0,-5.5,-5.5,-5.5,-5.0,-5.0,-5.0
13097,,0.35-0.39,None,IF,EX,GD,GD,-7.0,-7.0,-7.0,-6.5,-6.5,-6.0,-6.0,-5.5,-5.5,-5.5
13098,,0.35-0.39,None,SI1,EX,GD,GD,-6.5,-6.5,-6.0,-6.0,-6.0,-6.0,-5.5,-5.5,-5.5,-5.5
13099,,0.35-0.39,None,SI2,EX,GD,GD,-6.5,-6.5,-6.0,-6.0,-6.0,-6.0,-5.5,-5.5,-5.5,-5.5
13100,,0.35-0.39,None,VS1,EX,GD,GD,-7.0,-7.0,-6.0,-5.5,-5.5,-5.5,-5.5,-5.5,-5.5,-5.5
13101,,0.35-0.39,None,VS2,EX,GD,GD,-7.0,-7.0,-6.0,-5.5,-5.5,-5.5,-5.5,-5.5,-5.5,-5.5
13102,,0.35-0.39,None,VVS1,EX,GD,GD,-7.0,-7.0,-7.0,-6.5,-6.5,-6.0,-6.0,-5.5,-5.5,-5.5
13103,,0.35-0.39,None,VVS2,EX,GD,GD,-7.0,-7.0,-7.0,-6.5,-6.5,-6.0,-6.0,-5.5,-5.5,-5.5
13104,,0.40-0.44,None,IF,EX,GD,GD,-6.5,-6.5,-6.0,-7.0,-6.5,-6.0,-6.5,-6.0,-6.0,-6.0
13105,,0.40-0.44,None,SI1,EX,GD,GD,-6.0,-5.5,-6.0,-6.0,-5.5,-5.5,-5.0,-4.5,-4.5,-4.5
13106,,0.40-0.44,None,SI2,EX,GD,GD,-6.0,-5.5,-6.0,-6.0,-5.5,-5.5,-5.0,-4.5,-4.5,-4.5
13107,,0.40-0.44,None,VS1,EX,GD,GD,-6.0,-5.5,-6.0,-6.0,-5.5,-6.0,-6.0,-5.5,-5.5,-5.5
13108,,0.40-0.44,None,VS2,EX,GD,GD,-6.0,-5.5,-6.0,-6.0,-5.5,-6.0,-6.0,-5.5,-5.5,-5.5
13109,,0.40-0.44,None,VVS1,EX,GD,GD,-6.5,-6.5,-6.0,-7.0,-6.5,-6.0,-6.5,-6.0,-6.0,-6.0
13110,,0.40-0.44,None,VVS2,EX,GD,GD,-6.5,-6.5,-6.0,-7.0,-6.5,-6.0,-6.5,-6.0,-6.0,-6.0
13111,,0.45-0.49,None,IF,EX,GD,GD,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0
13112,,0.45-0.49,None,SI1,EX,GD,GD,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0
13113,,0.45-0.49,None,SI2,EX,GD,GD,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0
13114,,0.45-0.49,None,VS1,EX,GD,GD,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0
13115,,0.45-0.49,None,VS2,EX,GD,GD,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0
13116,,0.45-0.49,None,VVS1,EX,GD,GD,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0
13117,,0.45-0.49,None,VVS2,EX,GD,GD,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0
13118,,0.50-0.59,None,IF,EX,GD,GD,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-6.5,-7.0,-7.0,-7.0
13119,,0.50-0.59,None,SI1,EX,GD,GD,-7.0,-7.0,-7.0,-7.0,-7.0,-6.5,-6.0,-6.0,-6.0,-6.0
13120,,0.50-0.59,None,SI2,EX,GD,GD,-7.0,-7.0,-7.0,-7.0,-7.0,-6.5,-6.0,-6.0,-6.0,-6.0
13121,,0.50-0.59,None,VS1,EX,GD,GD,-7.0,-7.0,-7.0,-7.0,-7.0,-6.5,-6.5,-6.5,-6.5,-6.5
13122,,0.50-0.59,None,VS2,EX,GD,GD,-7.0,-7.0,-7.0,-7.0,-7.0,-6.5,-6.5,-6.5,-6.5,-6.5
13123,,0.50-0.59,None,VVS1,EX,GD,GD,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-6.5,-7.0,-7.0,-7.0
13124,,0.50-0.59,None,VVS2,EX,GD,GD,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-6.5,-7.0,-7.0,-7.0
13125,,0.60-0.69,None,IF,EX,GD,GD,-7.0,-7.0,-7.0,-7.0,-6.5,-6.5,-7.0,-7.0,-7.0,-7.0
13126,,0.60-0.69,None,SI1,EX,GD,GD,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0
13127,,0.60-0.69,None,SI2,EX,GD,GD,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0
13128,,0.60-0.69,None,VS1,EX,GD,GD,-7.0,-7.0,-7.0,-6.5,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0
13129,,0.60-0.69,None,VS2,EX,GD,GD,-7.0,-7.0,-7.0,-6.5,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0
13130,,0.60-0.69,None,VVS1,EX,GD,GD,-7.0,-7.0,-7.0,-7.0,-6.5,-6.5,-7.0,-7.0,-7.0,-7.0
13131,,0.60-0.69,None,VVS2,EX,GD,GD,-7.0,-7.0,-7.0,-7.0,-6.5,-6.5,-7.0,-7.0,-7.0,-7.0
13132,,0.70-0.74,None,IF,EX,GD,GD,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0
13133,,0.70-0.74,None,SI1,EX,GD,GD,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0
13134,,0.70-0.74,None,SI2,EX,GD,GD,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0
13135,,0.70-0.74,None,VS1,EX,GD,GD,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0
13136,,0.70-0.74,None,VS2,EX,GD,GD,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0
13137,,0.70-0.74,None,VVS1,EX,GD,GD,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0
13138,,0.70-0.74,None,VVS2,EX,GD,GD,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0
13139,,0.75-0.79,None,IF,EX,GD,GD,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0
13140,,0.75-0.79,None,SI1,EX,GD,GD,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0
13141,,0.75-0.79,None,SI2,EX,GD,GD,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0
13142,,0.75-0.79,None,VS1,EX,GD,GD,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0
13143,,0.75-0.79,None,VS2,EX,GD,GD,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0
13144,,0.75-0.79,None,VVS1,EX,GD,GD,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0
13145,,0.75-0.79,None,VVS2,EX,GD,GD,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0
13146,,0.80-0.89,None,IF,EX,GD,GD,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0
13147,,0.80-0.89,None,SI1,EX,GD,GD,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0
13148,,0.80-0.89,None,SI2,EX,GD,GD,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0
13149,,0.80-0.89,None,VS1,EX,GD,GD,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0
13150,,0.80-0.89,None,VS2,EX,GD,GD,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0
13151,,0.80-0.89,None,VVS1,EX,GD,GD,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0
13152,,0.80-0.89,None,VVS2,EX,GD,GD,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0
13153,,0.90-0.94,None,IF,EX,GD,GD,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0
