Discount,Shape,COLOR,CLARITY,CUT,POL,SYM,FLUO,Size,
-0.53,RO,J,VVS1,GD,GD,GD,None,3.01-3.09,
-0.5,RO,K,VVS1,GD,GD,GD,None,3.01-3.09,
-0.49,RO,L,VVS1,GD,GD,GD,None,3.01-3.09,
-0.49,RO,M,VVS1,GD,GD,GD,None,3.01-3.09,
-0.57,RO,D,VVS2,GD,GD,GD,None,3.01-3.09,
-0.57,RO,E,VVS2,GD,GD,GD,None,3.01-3.09,
-0.53,RO,F,VVS2,GD,GD,GD,None,3.01-3.09,
-0.52,RO,G,VVS2,GD,GD,GD,None,3.01-3.09,
-0.51,RO,H,VVS2,GD,GD,GD,None,3.01-3.09,
-0.52,RO,I,VVS2,GD,GD,GD,None,3.01-3.09,
-0.51,RO,J,VVS2,GD,GD,GD,None,3.01-3.09,
-0.5,RO,K,VVS2,GD,GD,GD,None,3.01-3.09,
-0.48,RO,L,VVS2,GD,GD,GD,None,3.01-3.09,
-0.49,RO,M,VVS2,GD,GD,GD,None,3.01-3.09,
-0.52,RO,D,VS1,GD,GD,GD,None,3.01-3.09,
-0.53,RO,E,VS1,GD,GD,GD,None,3.01-3.09,
-0.5,RO,F,VS1,GD,GD,GD,None,3.01-3.09,
-0.51,RO,G,VS1,GD,GD,GD,None,3.01-3.09,
-0.51,RO,H,VS1,GD,GD,GD,None,3.01-3.09,
-0.51,RO,I,VS1,GD,GD,GD,None,3.01-3.09,
-0.5,RO,J,VS1,GD,GD,GD,None,3.01-3.09,
-0.5,RO,K,VS1,GD,GD,GD,None,3.01-3.09,
-0.48,RO,L,VS1,GD,GD,GD,None,3.01-3.09,
-0.48,RO,M,VS1,GD,GD,GD,None,3.01-3.09,
-0.52,RO,D,VS2,GD,GD,GD,None,3.01-3.09,
-0.51,RO,E,VS2,GD,GD,GD,None,3.01-3.09,
-0.5,RO,F,VS2,GD,GD,GD,None,3.01-3.09,
-0.5,RO,G,VS2,GD,GD,GD,None,3.01-3.09,
-0.5,RO,H,VS2,GD,GD,GD,None,3.01-3.09,
-0.49,RO,I,VS2,GD,GD,GD,None,3.01-3.09,
-0.49,RO,J,VS2,GD,GD,GD,None,3.01-3.09,
-0.48,RO,K,VS2,GD,GD,GD,None,3.01-3.09,
-0.48,RO,L,VS2,GD,GD,GD,None,3.01-3.09,
-0.47,RO,M,VS2,GD,GD,GD,None,3.01-3.09,
-0.5,RO,D,SI1,GD,GD,GD,None,3.01-3.09,
-0.5,RO,E,SI1,GD,GD,GD,None,3.01-3.09,
-0.49,RO,F,SI1,GD,GD,GD,None,3.01-3.09,
-0.5,RO,G,SI1,GD,GD,GD,None,3.01-3.09,
-0.5,RO,H,SI1,GD,GD,GD,None,3.01-3.09,
-0.5,RO,I,SI1,GD,GD,GD,None,3.01-3.09,
-0.49,RO,J,SI1,GD,GD,GD,None,3.01-3.09,
-0.49,RO,K,SI1,GD,GD,GD,None,3.01-3.09,
-0.46,RO,L,SI1,GD,GD,GD,None,3.01-3.09,
-0.48,RO,M,SI1,GD,GD,GD,None,3.01-3.09,
-0.49,RO,D,SI2,GD,GD,GD,None,3.01-3.09,
-0.48,RO,E,SI2,GD,GD,GD,None,3.01-3.09,
-0.48,RO,F,SI2,GD,GD,GD,None,3.01-3.09,
-0.5,RO,G,SI2,GD,GD,GD,None,3.01-3.09,
-0.5,RO,H,SI2,GD,GD,GD,None,3.01-3.09,
-0.49,RO,I,SI2,GD,GD,GD,None,3.01-3.09,
-0.48,RO,J,SI2,GD,GD,GD,None,3.01-3.09,
-0.46,RO,K,SI2,GD,GD,GD,None,3.01-3.09,
-0.46,RO,L,SI2,GD,GD,GD,None,3.01-3.09,
-0.47,RO,M,SI2,GD,GD,GD,None,3.01-3.09,
-0.33,RO,D,I1,GD,GD,GD,None,3.01-3.09,
-0.33,RO,E,I1,GD,GD,GD,None,3.01-3.09,
-0.33,RO,F,I1,GD,GD,GD,None,3.01-3.09,
-0.3,RO,G,I1,GD,GD,GD,None,3.01-3.09,
-0.27,RO,H,I1,GD,GD,GD,None,3.01-3.09,
-0.27,RO,I,I1,GD,GD,GD,None,3.01-3.09,
-0.26,RO,J,I1,GD,GD,GD,None,3.01-3.09,
-0.26,RO,K,I1,GD,GD,GD,None,3.01-3.09,
-0.26,RO,L,I1,GD,GD,GD,None,3.01-3.09,
-0.26,RO,M,I1,GD,GD,GD,None,3.01-3.09,
-0.64,RO,D,IF,GD,GD,GD,Faint,3.01-3.09,
-0.65,RO,E,IF,GD,GD,GD,Faint,3.01-3.09,
-0.61,RO,F,IF,GD,GD,GD,Faint,3.01-3.09,
-0.59,RO,G,IF,GD,GD,GD,Faint,3.01-3.09,
-0.59,RO,H,IF,GD,GD,GD,Faint,3.01-3.09,
-0.59,RO,I,IF,GD,GD,GD,Faint,3.01-3.09,
-0.58,RO,J,IF,GD,GD,GD,Faint,3.01-3.09,
-0.55,RO,K,IF,GD,GD,GD,Faint,3.01-3.09,
-0.55,RO,L,IF,GD,GD,GD,Faint,3.01-3.09,
-0.55,RO,M,IF,GD,GD,GD,Faint,3.01-3.09,
-0.64,RO,D,VVS1,GD,GD,GD,Faint,3.01-3.09,
-0.62,RO,E,VVS1,GD,GD,GD,Faint,3.01-3.09,
-0.61,RO,F,VVS1,GD,GD,GD,Faint,3.01-3.09,
-0.57,RO,G,VVS1,GD,GD,GD,Faint,3.01-3.09,
-0.57,RO,H,VVS1,GD,GD,GD,Faint,3.01-3.09,
-0.57,RO,I,VVS1,GD,GD,GD,Faint,3.01-3.09,
-0.57,RO,J,VVS1,GD,GD,GD,Faint,3.01-3.09,
-0.54,RO,K,VVS1,GD,GD,GD,Faint,3.01-3.09,
-0.53,RO,L,VVS1,GD,GD,GD,Faint,3.01-3.09,
-0.53,RO,M,VVS1,GD,GD,GD,Faint,3.01-3.09,
-0.61,RO,D,VVS2,GD,GD,GD,Faint,3.01-3.09,
-0.61,RO,E,VVS2,GD,GD,GD,Faint,3.01-3.09,
-0.57,RO,F,VVS2,GD,GD,GD,Faint,3.01-3.09,
-0.56,RO,G,VVS2,GD,GD,GD,Faint,3.01-3.09,
-0.55,RO,H,VVS2,GD,GD,GD,Faint,3.01-3.09,
-0.56,RO,I,VVS2,GD,GD,GD,Faint,3.01-3.09,
-0.55,RO,J,VVS2,GD,GD,GD,Faint,3.01-3.09,
-0.54,RO,K,VVS2,GD,GD,GD,Faint,3.01-3.09,
-0.52,RO,L,VVS2,GD,GD,GD,Faint,3.01-3.09,
-0.53,RO,M,VVS2,GD,GD,GD,Faint,3.01-3.09,
-0.56,RO,D,VS1,GD,GD,GD,Faint,3.01-3.09,
-0.57,RO,E,VS1,GD,GD,GD,Faint,3.01-3.09,
-0.54,RO,F,VS1,GD,GD,GD,Faint,3.01-3.09,
-0.55,RO,G,VS1,GD,GD,GD,Faint,3.01-3.09,
-0.55,RO,H,VS1,GD,GD,GD,Faint,3.01-3.09,
-0.55,RO,I,VS1,GD,GD,GD,Faint,3.01-3.09,
-0.54,RO,J,VS1,GD,GD,GD,Faint,3.01-3.09,
-0.54,RO,K,VS1,GD,GD,GD,Faint,3.01-3.09,
-0.52,RO,L,VS1,GD,GD,GD,Faint,3.01-3.09,
-0.52,RO,M,VS1,GD,GD,GD,Faint,3.01-3.09,
-0.56,RO,D,VS2,GD,GD,GD,Faint,3.01-3.09,
-0.55,RO,E,VS2,GD,GD,GD,Faint,3.01-3.09,
-0.54,RO,F,VS2,GD,GD,GD,Faint,3.01-3.09,
-0.54,RO,G,VS2,GD,GD,GD,Faint,3.01-3.09,
-0.54,RO,H,VS2,GD,GD,GD,Faint,3.01-3.09,
-0.53,RO,I,VS2,GD,GD,GD,Faint,3.01-3.09,
-0.53,RO,J,VS2,GD,GD,GD,Faint,3.01-3.09,
-0.52,RO,K,VS2,GD,GD,GD,Faint,3.01-3.09,
-0.52,RO,L,VS2,GD,GD,GD,Faint,3.01-3.09,
-0.51,RO,M,VS2,GD,GD,GD,Faint,3.01-3.09,
-0.54,RO,D,SI1,GD,GD,GD,Faint,3.01-3.09,
-0.54,RO,E,SI1,GD,GD,GD,Faint,3.01-3.09,
-0.53,RO,F,SI1,GD,GD,GD,Faint,3.01-3.09,
-0.54,RO,G,SI1,GD,GD,GD,Faint,3.01-3.09,
-0.54,RO,H,SI1,GD,GD,GD,Faint,3.01-3.09,
-0.54,RO,I,SI1,GD,GD,GD,Faint,3.01-3.09,
-0.53,RO,J,SI1,GD,GD,GD,Faint,3.01-3.09,
-0.53,RO,K,SI1,GD,GD,GD,Faint,3.01-3.09,
-0.5,RO,L,SI1,GD,GD,GD,Faint,3.01-3.09,
-0.52,RO,M,SI1,GD,GD,GD,Faint,3.01-3.09,
-0.53,RO,D,SI2,GD,GD,GD,Faint,3.01-3.09,
-0.52,RO,E,SI2,GD,GD,GD,Faint,3.01-3.09,
-0.52,RO,F,SI2,GD,GD,GD,Faint,3.01-3.09,
-0.54,RO,G,SI2,GD,GD,GD,Faint,3.01-3.09,
-0.54,RO,H,SI2,GD,GD,GD,Faint,3.01-3.09,
-0.53,RO,I,SI2,GD,GD,GD,Faint,3.01-3.09,
-0.52,RO,J,SI2,GD,GD,GD,Faint,3.01-3.09,
-0.5,RO,K,SI2,GD,GD,GD,Faint,3.01-3.09,
-0.5,RO,L,SI2,GD,GD,GD,Faint,3.01-3.09,
-0.51,RO,M,SI2,GD,GD,GD,Faint,3.01-3.09,
-0.37,RO,D,I1,GD,GD,GD,Faint,3.01-3.09,
-0.37,RO,E,I1,GD,GD,GD,Faint,3.01-3.09,
-0.37,RO,F,I1,GD,GD,GD,Faint,3.01-3.09,
-0.34,RO,G,I1,GD,GD,GD,Faint,3.01-3.09,
-0.31,RO,H,I1,GD,GD,GD,Faint,3.01-3.09,
-0.31,RO,I,I1,GD,GD,GD,Faint,3.01-3.09,
-0.3,RO,J,I1,GD,GD,GD,Faint,3.01-3.09,
-0.3,RO,K,I1,GD,GD,GD,Faint,3.01-3.09,
-0.3,RO,L,I1,GD,GD,GD,Faint,3.01-3.09,
-0.3,RO,M,I1,GD,GD,GD,Faint,3.01-3.09,
-0.71,RO,D,IF,GD,GD,GD,Medium,3.01-3.09,
-0.72,RO,E,IF,GD,GD,GD,Medium,3.01-3.09,
-0.68,RO,F,IF,GD,GD,GD,Medium,3.01-3.09,
-0.66,RO,G,IF,GD,GD,GD,Medium,3.01-3.09,
-0.66,RO,H,IF,GD,GD,GD,Medium,3.01-3.09,
-0.66,RO,I,IF,GD,GD,GD,Medium,3.01-3.09,
-0.65,RO,J,IF,GD,GD,GD,Medium,3.01-3.09,
-0.62,RO,K,IF,GD,GD,GD,Medium,3.01-3.09,
-0.62,RO,L,IF,GD,GD,GD,Medium,3.01-3.09,
-0.62,RO,M,IF,GD,GD,GD,Medium,3.01-3.09,
-0.71,RO,D,VVS1,GD,GD,GD,Medium,3.01-3.09,
-0.69,RO,E,VVS1,GD,GD,GD,Medium,3.01-3.09,
-0.68,RO,F,VVS1,GD,GD,GD,Medium,3.01-3.09,
-0.64,RO,G,VVS1,GD,GD,GD,Medium,3.01-3.09,
-0.64,RO,H,VVS1,GD,GD,GD,Medium,3.01-3.09,
-0.64,RO,I,VVS1,GD,GD,GD,Medium,3.01-3.09,
-0.64,RO,J,VVS1,GD,GD,GD,Medium,3.01-3.09,
-0.61,RO,K,VVS1,GD,GD,GD,Medium,3.01-3.09,
-0.6,RO,L,VVS1,GD,GD,GD,Medium,3.01-3.09,
-0.6,RO,M,VVS1,GD,GD,GD,Medium,3.01-3.09,
-0.68,RO,D,VVS2,GD,GD,GD,Medium,3.01-3.09,
-0.68,RO,E,VVS2,GD,GD,GD,Medium,3.01-3.09,
-0.64,RO,F,VVS2,GD,GD,GD,Medium,3.01-3.09,
-0.63,RO,G,VVS2,GD,GD,GD,Medium,3.01-3.09,
-0.62,RO,H,VVS2,GD,GD,GD,Medium,3.01-3.09,
-0.63,RO,I,VVS2,GD,GD,GD,Medium,3.01-3.09,
-0.62,RO,J,VVS2,GD,GD,GD,Medium,3.01-3.09,
-0.61,RO,K,VVS2,GD,GD,GD,Medium,3.01-3.09,
-0.59,RO,L,VVS2,GD,GD,GD,Medium,3.01-3.09,
-0.6,RO,M,VVS2,GD,GD,GD,Medium,3.01-3.09,
-0.63,RO,D,VS1,GD,GD,GD,Medium,3.01-3.09,
-0.64,RO,E,VS1,GD,GD,GD,Medium,3.01-3.09,
-0.61,RO,F,VS1,GD,GD,GD,Medium,3.01-3.09,
-0.62,RO,G,VS1,GD,GD,GD,Medium,3.01-3.09,
-0.62,RO,H,VS1,GD,GD,GD,Medium,3.01-3.09,
-0.62,RO,I,VS1,GD,GD,GD,Medium,3.01-3.09,
-0.61,RO,J,VS1,GD,GD,GD,Medium,3.01-3.09,
-0.61,RO,K,VS1,GD,GD,GD,Medium,3.01-3.09,
-0.59,RO,L,VS1,GD,GD,GD,Medium,3.01-3.09,
-0.59,RO,M,VS1,GD,GD,GD,Medium,3.01-3.09,
-0.63,RO,D,VS2,GD,GD,GD,Medium,3.01-3.09,
-0.62,RO,E,VS2,GD,GD,GD,Medium,3.01-3.09,
-0.61,RO,F,VS2,GD,GD,GD,Medium,3.01-3.09,
-0.61,RO,G,VS2,GD,GD,GD,Medium,3.01-3.09,
-0.61,RO,H,VS2,GD,GD,GD,Medium,3.01-3.09,
-0.6,RO,I,VS2,GD,GD,GD,Medium,3.01-3.09,
-0.6,RO,J,VS2,GD,GD,GD,Medium,3.01-3.09,
-0.59,RO,K,VS2,GD,GD,GD,Medium,3.01-3.09,
-0.59,RO,L,VS2,GD,GD,GD,Medium,3.01-3.09,
-0.58,RO,M,VS2,GD,GD,GD,Medium,3.01-3.09,
-0.61,RO,D,SI1,GD,GD,GD,Medium,3.01-3.09,
-0.61,RO,E,SI1,GD,GD,GD,Medium,3.01-3.09,
-0.6,RO,F,SI1,GD,GD,GD,Medium,3.01-3.09,
-0.61,RO,G,SI1,GD,GD,GD,Medium,3.01-3.09,
-0.61,RO,H,SI1,GD,GD,GD,Medium,3.01-3.09,
-0.61,RO,I,SI1,GD,GD,GD,Medium,3.01-3.09,
-0.6,RO,J,SI1,GD,GD,GD,Medium,3.01-3.09,
-0.6,RO,K,SI1,GD,GD,GD,Medium,3.01-3.09,
-0.57,RO,L,SI1,GD,GD,GD,Medium,3.01-3.09,
-0.59,RO,M,SI1,GD,GD,GD,Medium,3.01-3.09,
-0.6,RO,D,SI2,GD,GD,GD,Medium,3.01-3.09,
-0.59,RO,E,SI2,GD,GD,GD,Medium,3.01-3.09,
-0.59,RO,F,SI2,GD,GD,GD,Medium,3.01-3.09,
-0.61,RO,G,SI2,GD,GD,GD,Medium,3.01-3.09,
-0.61,RO,H,SI2,GD,GD,GD,Medium,3.01-3.09,
-0.6,RO,I,SI2,GD,GD,GD,Medium,3.01-3.09,
-0.59,RO,J,SI2,GD,GD,GD,Medium,3.01-3.09,
-0.57,RO,K,SI2,GD,GD,GD,Medium,3.01-3.09,
-0.57,RO,L,SI2,GD,GD,GD,Medium,3.01-3.09,
-0.58,RO,M,SI2,GD,GD,GD,Medium,3.01-3.09,
-0.44,RO,D,I1,GD,GD,GD,Medium,3.01-3.09,
-0.44,RO,E,I1,GD,GD,GD,Medium,3.01-3.09,
-0.44,RO,F,I1,GD,GD,GD,Medium,3.01-3.09,
-0.41,RO,G,I1,GD,GD,GD,Medium,3.01-3.09,
-0.38,RO,H,I1,GD,GD,GD,Medium,3.01-3.09,
-0.38,RO,I,I1,GD,GD,GD,Medium,3.01-3.09,
-0.37,RO,J,I1,GD,GD,GD,Medium,3.01-3.09,
-0.37,RO,K,I1,GD,GD,GD,Medium,3.01-3.09,
-0.37,RO,L,I1,GD,GD,GD,Medium,3.01-3.09,
-0.37,RO,M,I1,GD,GD,GD,Medium,3.01-3.09,
-0.75,RO,D,IF,GD,GD,GD,Strong,3.01-3.09,
-0.76,RO,E,IF,GD,GD,GD,Strong,3.01-3.09,
-0.72,RO,F,IF,GD,GD,GD,Strong,3.01-3.09,
-0.7,RO,G,IF,GD,GD,GD,Strong,3.01-3.09,
-0.7,RO,H,IF,GD,GD,GD,Strong,3.01-3.09,
-0.7,RO,I,IF,GD,GD,GD,Strong,3.01-3.09,
-0.69,RO,J,IF,GD,GD,GD,Strong,3.01-3.09,
-0.66,RO,K,IF,GD,GD,GD,Strong,3.01-3.09,
-0.66,RO,L,IF,GD,GD,GD,Strong,3.01-3.09,
-0.66,RO,M,IF,GD,GD,GD,Strong,3.01-3.09,
-0.75,RO,D,VVS1,GD,GD,GD,Strong,3.01-3.09,
-0.73,RO,E,VVS1,GD,GD,GD,Strong,3.01-3.09,
-0.72,RO,F,VVS1,GD,GD,GD,Strong,3.01-3.09,
-0.68,RO,G,VVS1,GD,GD,GD,Strong,3.01-3.09,
-0.68,RO,H,VVS1,GD,GD,GD,Strong,3.01-3.09,
-0.68,RO,I,VVS1,GD,GD,GD,Strong,3.01-3.09,
-0.68,RO,J,VVS1,GD,GD,GD,Strong,3.01-3.09,
-0.65,RO,K,VVS1,GD,GD,GD,Strong,3.01-3.09,
-0.64,RO,L,VVS1,GD,GD,GD,Strong,3.01-3.09,
-0.64,RO,M,VVS1,GD,GD,GD,Strong,3.01-3.09,
-0.72,RO,D,VVS2,GD,GD,GD,Strong,3.01-3.09,
-0.72,RO,E,VVS2,GD,GD,GD,Strong,3.01-3.09,
-0.68,RO,F,VVS2,GD,GD,GD,Strong,3.01-3.09,
-0.67,RO,G,VVS2,GD,GD,GD,Strong,3.01-3.09,
-0.66,RO,H,VVS2,GD,GD,GD,Strong,3.01-3.09,
-0.67,RO,I,VVS2,GD,GD,GD,Strong,3.01-3.09,
-0.66,RO,J,VVS2,GD,GD,GD,Strong,3.01-3.09,
-0.65,RO,K,VVS2,GD,GD,GD,Strong,3.01-3.09,
-0.63,RO,L,VVS2,GD,GD,GD,Strong,3.01-3.09,
-0.64,RO,M,VVS2,GD,GD,GD,Strong,3.01-3.09,
-0.67,RO,D,VS1,GD,GD,GD,Strong,3.01-3.09,
-0.68,RO,E,VS1,GD,GD,GD,Strong,3.01-3.09,
-0.65,RO,F,VS1,GD,GD,GD,Strong,3.01-3.09,
-0.66,RO,G,VS1,GD,GD,GD,Strong,3.01-3.09,
-0.66,RO,H,VS1,GD,GD,GD,Strong,3.01-3.09,
-0.66,RO,I,VS1,GD,GD,GD,Strong,3.01-3.09,
-0.65,RO,J,VS1,GD,GD,GD,Strong,3.01-3.09,
-0.65,RO,K,VS1,GD,GD,GD,Strong,3.01-3.09,
-0.63,RO,L,VS1,GD,GD,GD,Strong,3.01-3.09,
-0.63,RO,M,VS1,GD,GD,GD,Strong,3.01-3.09,
-0.67,RO,D,VS2,GD,GD,GD,Strong,3.01-3.09,
-0.66,RO,E,VS2,GD,GD,GD,Strong,3.01-3.09,
-0.65,RO,F,VS2,GD,GD,GD,Strong,3.01-3.09,
-0.65,RO,G,VS2,GD,GD,GD,Strong,3.01-3.09,
-0.65,RO,H,VS2,GD,GD,GD,Strong,3.01-3.09,
-0.64,RO,I,VS2,GD,GD,GD,Strong,3.01-3.09,
-0.64,RO,J,VS2,GD,GD,GD,Strong,3.01-3.09,
-0.63,RO,K,VS2,GD,GD,GD,Strong,3.01-3.09,
-0.63,RO,L,VS2,GD,GD,GD,Strong,3.01-3.09,
-0.62,RO,M,VS2,GD,GD,GD,Strong,3.01-3.09,
-0.65,RO,D,SI1,GD,GD,GD,Strong,3.01-3.09,
-0.65,RO,E,SI1,GD,GD,GD,Strong,3.01-3.09,
-0.64,RO,F,SI1,GD,GD,GD,Strong,3.01-3.09,
-0.65,RO,G,SI1,GD,GD,GD,Strong,3.01-3.09,
-0.65,RO,H,SI1,GD,GD,GD,Strong,3.01-3.09,
-0.65,RO,I,SI1,GD,GD,GD,Strong,3.01-3.09,
-0.64,RO,J,SI1,GD,GD,GD,Strong,3.01-3.09,
-0.64,RO,K,SI1,GD,GD,GD,Strong,3.01-3.09,
-0.61,RO,L,SI1,GD,GD,GD,Strong,3.01-3.09,
-0.63,RO,M,SI1,GD,GD,GD,Strong,3.01-3.09,
-0.64,RO,D,SI2,GD,GD,GD,Strong,3.01-3.09,
-0.63,RO,E,SI2,GD,GD,GD,Strong,3.01-3.09,
-0.63,RO,F,SI2,GD,GD,GD,Strong,3.01-3.09,
-0.65,RO,G,SI2,GD,GD,GD,Strong,3.01-3.09,
-0.65,RO,H,SI2,GD,GD,GD,Strong,3.01-3.09,
-0.64,RO,I,SI2,GD,GD,GD,Strong,3.01-3.09,
-0.63,RO,J,SI2,GD,GD,GD,Strong,3.01-3.09,
-0.61,RO,K,SI2,GD,GD,GD,Strong,3.01-3.09,
-0.61,RO,L,SI2,GD,GD,GD,Strong,3.01-3.09,
-0.62,RO,M,SI2,GD,GD,GD,Strong,3.01-3.09,
-0.48,RO,D,I1,GD,GD,GD,Strong,3.01-3.09,
-0.48,RO,E,I1,GD,GD,GD,Strong,3.01-3.09,
-0.48,RO,F,I1,GD,GD,GD,Strong,3.01-3.09,
-0.45,RO,G,I1,GD,GD,GD,Strong,3.01-3.09,
-0.42,RO,H,I1,GD,GD,GD,Strong,3.01-3.09,
-0.42,RO,I,I1,GD,GD,GD,Strong,3.01-3.09,
-0.41,RO,J,I1,GD,GD,GD,Strong,3.01-3.09,
-0.41,RO,K,I1,GD,GD,GD,Strong,3.01-3.09,
-0.41,RO,L,I1,GD,GD,GD,Strong,3.01-3.09,
-0.41,RO,M,I1,GD,GD,GD,Strong,3.01-3.09,
-0.74,RO,D,IF,GD,GD,GD,Very Strong,3.01-3.09,
-0.75,RO,E,IF,GD,GD,GD,Very Strong,3.01-3.09,
-0.71,RO,F,IF,GD,GD,GD,Very Strong,3.01-3.09,
-0.71,RO,G,IF,GD,GD,GD,Very Strong,3.01-3.09,
-0.71,RO,H,IF,GD,GD,GD,Very Strong,3.01-3.09,
-0.71,RO,I,IF,GD,GD,GD,Very Strong,3.01-3.09,
-0.7,RO,J,IF,GD,GD,GD,Very Strong,3.01-3.09,
-0.67,RO,K,IF,GD,GD,GD,Very Strong,3.01-3.09,
-0.67,RO,L,IF,GD,GD,GD,Very Strong,3.01-3.09,
-0.67,RO,M,IF,GD,GD,GD,Very Strong,3.01-3.09,
-0.74,RO,D,VVS1,GD,GD,GD,Very Strong,3.01-3.09,
-0.72,RO,E,VVS1,GD,GD,GD,Very Strong,3.01-3.09,
-0.71,RO,F,VVS1,GD,GD,GD,Very Strong,3.01-3.09,
-0.69,RO,G,VVS1,GD,GD,GD,Very Strong,3.01-3.09,
-0.69,RO,H,VVS1,GD,GD,GD,Very Strong,3.01-3.09,
-0.69,RO,I,VVS1,GD,GD,GD,Very Strong,3.01-3.09,
-0.69,RO,J,VVS1,GD,GD,GD,Very Strong,3.01-3.09,
-0.66,RO,K,VVS1,GD,GD,GD,Very Strong,3.01-3.09,
-0.65,RO,L,VVS1,GD,GD,GD,Very Strong,3.01-3.09,
-0.65,RO,M,VVS1,GD,GD,GD,Very Strong,3.01-3.09,
-0.71,RO,D,VVS2,GD,GD,GD,Very Strong,3.01-3.09,
-0.71,RO,E,VVS2,GD,GD,GD,Very Strong,3.01-3.09,
-0.67,RO,F,VVS2,GD,GD,GD,Very Strong,3.01-3.09,
-0.68,RO,G,VVS2,GD,GD,GD,Very Strong,3.01-3.09,
-0.67,RO,H,VVS2,GD,GD,GD,Very Strong,3.01-3.09,
-0.68,RO,I,VVS2,GD,GD,GD,Very Strong,3.01-3.09,
-0.67,RO,J,VVS2,GD,GD,GD,Very Strong,3.01-3.09,
-0.66,RO,K,VVS2,GD,GD,GD,Very Strong,3.01-3.09,
-0.64,RO,L,VVS2,GD,GD,GD,Very Strong,3.01-3.09,
-0.65,RO,M,VVS2,GD,GD,GD,Very Strong,3.01-3.09,
-0.68,RO,D,VS1,GD,GD,GD,Very Strong,3.01-3.09,
-0.69,RO,E,VS1,GD,GD,GD,Very Strong,3.01-3.09,
-0.66,RO,F,VS1,GD,GD,GD,Very Strong,3.01-3.09,
-0.67,RO,G,VS1,GD,GD,GD,Very Strong,3.01-3.09,
-0.67,RO,H,VS1,GD,GD,GD,Very Strong,3.01-3.09,
-0.67,RO,I,VS1,GD,GD,GD,Very Strong,3.01-3.09,
-0.66,RO,J,VS1,GD,GD,GD,Very Strong,3.01-3.09,
-0.66,RO,K,VS1,GD,GD,GD,Very Strong,3.01-3.09,
-0.64,RO,L,VS1,GD,GD,GD,Very Strong,3.01-3.09,
-0.64,RO,M,VS1,GD,GD,GD,Very Strong,3.01-3.09,
-0.68,RO,D,VS2,GD,GD,GD,Very Strong,3.01-3.09,
-0.67,RO,E,VS2,GD,GD,GD,Very Strong,3.01-3.09,
-0.66,RO,F,VS2,GD,GD,GD,Very Strong,3.01-3.09,
-0.66,RO,G,VS2,GD,GD,GD,Very Strong,3.01-3.09,
-0.66,RO,H,VS2,GD,GD,GD,Very Strong,3.01-3.09,
-0.65,RO,I,VS2,GD,GD,GD,Very Strong,3.01-3.09,
-0.65,RO,J,VS2,GD,GD,GD,Very Strong,3.01-3.09,
-0.64,RO,K,VS2,GD,GD,GD,Very Strong,3.01-3.09,
-0.64,RO,L,VS2,GD,GD,GD,Very Strong,3.01-3.09,
-0.63,RO,M,VS2,GD,GD,GD,Very Strong,3.01-3.09,
-0.67,RO,D,SI1,GD,GD,GD,Very Strong,3.01-3.09,
-0.67,RO,E,SI1,GD,GD,GD,Very Strong,3.01-3.09,
-0.66,RO,F,SI1,GD,GD,GD,Very Strong,3.01-3.09,
-0.67,RO,G,SI1,GD,GD,GD,Very Strong,3.01-3.09,
-0.67,RO,H,SI1,GD,GD,GD,Very Strong,3.01-3.09,
-0.67,RO,I,SI1,GD,GD,GD,Very Strong,3.01-3.09,
-0.65,RO,J,SI1,GD,GD,GD,Very Strong,3.01-3.09,
-0.65,RO,K,SI1,GD,GD,GD,Very Strong,3.01-3.09,
-0.62,RO,L,SI1,GD,GD,GD,Very Strong,3.01-3.09,
-0.64,RO,M,SI1,GD,GD,GD,Very Strong,3.01-3.09,
-0.66,RO,D,SI2,GD,GD,GD,Very Strong,3.01-3.09,
-0.65,RO,E,SI2,GD,GD,GD,Very Strong,3.01-3.09,
-0.65,RO,F,SI2,GD,GD,GD,Very Strong,3.01-3.09,
-0.67,RO,G,SI2,GD,GD,GD,Very Strong,3.01-3.09,
-0.67,RO,H,SI2,GD,GD,GD,Very Strong,3.01-3.09,
-0.66,RO,I,SI2,GD,GD,GD,Very Strong,3.01-3.09,
-0.64,RO,J,SI2,GD,GD,GD,Very Strong,3.01-3.09,
-0.62,RO,K,SI2,GD,GD,GD,Very Strong,3.01-3.09,
-0.62,RO,L,SI2,GD,GD,GD,Very Strong,3.01-3.09,
-0.63,RO,M,SI2,GD,GD,GD,Very Strong,3.01-3.09,
-0.5,RO,D,I1,GD,GD,GD,Very Strong,3.01-3.09,
-0.5,RO,E,I1,GD,GD,GD,Very Strong,3.01-3.09,
-0.5,RO,F,I1,GD,GD,GD,Very Strong,3.01-3.09,
-0.47,RO,G,I1,GD,GD,GD,Very Strong,3.01-3.09,
-0.44,RO,H,I1,GD,GD,GD,Very Strong,3.01-3.09,
-0.44,RO,I,I1,GD,GD,GD,Very Strong,3.01-3.09,
-0.42,RO,J,I1,GD,GD,GD,Very Strong,3.01-3.09,
-0.42,RO,K,I1,GD,GD,GD,Very Strong,3.01-3.09,
-0.42,RO,L,I1,GD,GD,GD,Very Strong,3.01-3.09,
-0.42,RO,M,I1,GD,GD,GD,Very Strong,3.01-3.09,
-0.37,RO,D,IF,EX,EX,EX,None,4.01-4.09,
-0.36,RO,E,IF,EX,EX,EX,None,4.01-4.09,
-0.35,RO,F,IF,EX,EX,EX,None,4.01-4.09,
